id,question,answer,intent,terminal,language
82,Is assistance available for elderly passengers at ISB?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
83,Is assistance available for elderly passengers at ISB?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
84,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
85,Is assistance available for elderly passengers at ISB?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
86,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
87,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
88,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
89,Is assistance available for elderly passengers at ISB?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
90,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
91,Is assistance available for elderly passengers at ISB?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
92,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
93,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
94,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
95,How can I request wheelchair assistance on arrival?,"Assistance services including wheelchair support are available from the Airport Assistance Desk located inside the arrivals concourse. If you pre-requested assistance via your airline, airport staff will meet you at the aircraft gate or at the arrivals exit to assist you. For immediate needs, please contact the helpdesk near the arrivals exit and staff will prioritize your request.",arrival_guidance,Arrival,English
96,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
97,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
98,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
99,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
100,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
101,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
102,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
103,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
104,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
105,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
106,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
107,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
108,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
109,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
110,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
111,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
112,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
113,Is there a prayer room near the arrivals hall?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
114,Where is the namaz area located at Islamabad Airport?,"Prayer rooms for men and women are available near the Arrivals Hall; please follow the 'Prayer Area' signage inside the terminal. Ablution facilities are provided adjacent to the prayer rooms for your convenience. If you need directions, ask at the information desk and they will guide you to the nearest facility.",arrival_guidance,Arrival,English
115,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
116,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
117,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
118,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
119,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
120,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
121,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
122,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
123,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
124,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
125,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
126,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
127,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
128,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
129,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
130,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
131,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
132,Is there a baby changing facility near arrivals?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
133,Where are the restrooms in the arrivals hall?,"Restrooms and baby-change facilities are located throughout the arrivals concourse and are signposted from the main walkway. Accessible toilets are available near the main exit for passengers with reduced mobility. If you require directions, staff at the information desk can provide the nearest location and facilities.",arrival_guidance,Arrival,English
134,Is there a medical or first aid desk in the arrivals area?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
135,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
136,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
137,Is there a medical or first aid desk in the arrivals area?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
138,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
139,Is there a medical or first aid desk in the arrivals area?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
140,Is there a medical or first aid desk in the arrivals area?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
141,Is there a medical or first aid desk in the arrivals area?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
142,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
143,Is there a medical or first aid desk in the arrivals area?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
144,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
145,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
146,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
147,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
148,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
149,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
150,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
151,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
152,What should I do in case of a medical emergency after landing?,"A first-aid and medical assistance desk is situated close to the arrivals exit and is staffed during operating hours. In case of an emergency, notify airport staff immediately or call the medical assistance line available at the information desk. For non-urgent medical needs, the helpdesk can arrange transport to a nearby clinic or hospital if required.",arrival_guidance,Arrival,English
153,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
154,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
155,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
156,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
157,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
158,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
159,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
160,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
161,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
162,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
163,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
164,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
165,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
166,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
167,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
168,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
169,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
170,Are there ATMs available in the arrivals hall?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
171,Where can I exchange foreign currency upon arrival?,"Currency exchange counters and ATMs are located adjacent to the baggage claim area and near the arrivals exit. Most counters operate 24/7 and provide services for major international currencies; please check rates at the counter. For safety, use ATMs within the terminal and avoid carrying large amounts of cash in public areas.",arrival_guidance,Arrival,English
172,Can I find halal food options in the arrivals hall?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
173,Can I find halal food options in the arrivals hall?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
174,Can I find halal food options in the arrivals hall?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
175,Are there cafes or restaurants in the arrivals area?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
176,Can I find halal food options in the arrivals hall?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
177,Can I find halal food options in the arrivals hall?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
178,Are there cafes or restaurants in the arrivals area?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
179,Can I find halal food options in the arrivals hall?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
180,Are there cafes or restaurants in the arrivals area?,"Several cafes and restaurants operate within the arrivals concourse offering refreshments, light meals, and hot beverages. Opening hours vary, but many vendors remain open to serve late-night and early-morning passengers. Special dietary options are often available; please check menus or ask staff about halal and vegetarian choices.",arrival_guidance,Arrival,English
