"id","query","language","intent","terminal","entities","expected_response","notes"
"142","اگر میں اپنا سامان کا ٹیگ جمع نہیں کرتا تو کیا ہوگا؟ [42]","ur","baggage","departure","{}","سامان کا ٹیگ آپ کے سامان کا دعویٰ کرنے کے لیے ضروری ہے؛ اگر آپ اسے کھو دیں تو فوری طور پر اطلاع دیں","اہم دستاویز | Auto-generated"
"143","کیا پریمیم اکانومی کے لیے وزن کی پابندیاں ہیں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""class"":""premium economy""}","پریمیم اکانومی مسافروں کو عام طور پر 25 کلو چیک شدہ سامان کی اجازت ملتی ہے","درمیانی درجے کی کلاس | Auto-generated"
"144","کیا میں دوسرے مسافروں کے ساتھ سامان یکجا کر سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{}","سامان کا ملاپ ایئر لائن کی پالیسی پر منحصر ہے؛ کچھ ایک ہی بکنگ پر مسافروں کے لیے اجازت دیتی ہیں","گروپ سفر | Auto-generated"
"145","چیک شدہ بیگوں کے لیے کون سی پیکیجنگ تجویز کی جاتی ہے۔ براہِ کرم؟","ur","baggage","departure","{}","نازک اشیاء کے لیے سخت خول والے سوٹ کیس استعمال کریں، تمام زپ محفوظ کریں اور TSA تالے استعمال کریں","پیکنگ کا مشورہ | Auto-generated"
"146","کیا بیٹریاں چیک شدہ سامان میں اجازت ہیں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""batteries""}","اضافی لتھیم بیٹریاں کیبن سامان میں ہونی چاہئیں؛ آلات میں نصب بیٹریاں چیک کی جا سکتی ہیں","بیٹری کے قواعد | Auto-generated"
"147","کیا میں بکنگ کے بعد اپنے سامان کی اجازت تبدیل کر سکتا ہوں؟ [47]","ur","baggage","departure","{}","جی ہاں، آپ چیک ان سے پہلے آن لائن یا ہوائی اڈے کے کاؤنٹر پر اضافی اجازت خرید سکتے ہیں","بکنگ کے بعد تبدیلیاں | Auto-generated"
"148","گمشدہ سامان کی ذمہ داری کی حد کیا ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","بین الاقوامی پروازوں کے لیے ایئر لائنز کی ذمہ داری فی مسافر تقریباً 1,500-2,000 ڈالر تک محدود ہے","معاوضے کی حدود | Auto-generated"
"149","کیا کوئی رنگین کوڈ والے سامان کے ٹیگ ہیں؟ [49]","ur","baggage","departure","{}","ایئر لائنز منزل اور راستے کی شناخت کے لیے رنگین کوڈ والے ٹیگ استعمال کرتی ہیں؛ ترجیحی ٹیگ مختلف رنگ کے ہو سکتے ہیں","ٹیگ کا نظام | Auto-generated"
"150","کیا میں کرسمس کی سجاوٹ چیک شدہ سامان میں لے جا سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""decorations""}","غیر نازک سجاوٹ اجازت ہے؛ شیشے کی سجاوٹ سے بچیں یا انہیں ٹوٹنے سے بچانے کے لیے مناسب طریقے سے پیک کریں","موسمی اشیاء | Auto-generated"
"151","میں اپنی بوڑھی والدہ کے ساتھ سفر کر رہا ہوں، کیا ہمیں سامان میں مدد مل سکتی ہے؟ [51]","ur","baggage","departure","{""passenger"":""elderly""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ بزرگ مسافروں اور ان کے سامان کے لیے جامع امدادی خدمات فراہم کرتا ہے۔ آپ چیک ان کاؤنٹر پر مفت وہیل چیئر اور پورٹر سروسز کی درخواست کر سکتے ہیں۔ ہمارا تربیت یافتہ عملہ آپ کی والدہ کی چیک ان علاقے سے لے کر سیکیورٹی اسکریننگ تک مکمل مدد کرے گا، اور وہ پورے عمل کے دوران آپ کے سامان کو اٹھانے اور منظم کرنے میں بھی مدد کریں گے۔ پورٹر سروس میں بیگ کو چیک ان بیلٹ پر لوڈ کرنا، آپ کے ساتھ سیکیورٹی ایریا تک جانا، اور یہ یقینی بنانا شامل ہے کہ آپ کے تمام سامان کو مناسب طریقے سے سنبھالا جائے۔ بہترین تجربے کے لیے، جب آپ پہلی بار چیک ان کاؤنٹر پر پہنچیں تو ایئرلائن کے عملے کو اپنی مدد کی ضروریات کے بارے میں آگاہ کریں، اور وہ فوری مدد کا بندوبست کریں گے۔ اگر آپ کو وہیل چیئر کی ضرورت ہے تو یہ داخلی راستے اور پورے ٹرمینل میں دستیاب ہیں۔","بزرگوں کی مدد | Auto-generated"
"152","اگر میری منسلک پرواز مختلف ایئرلائن کی ہے تو کیا ہوگا۔ براہِ کرم؟","ur","baggage","departure","{""flight_type"":""connecting""}","جب آپ کی اسلام آباد انٹرنیشنل ایئرپورٹ پر مختلف ایئرلائنز کے ساتھ منسلک پروازیں ہیں، تو آپ کو اپنا چیک شدہ سامان پہلی پرواز کے بیگیج کلیم ایریا سے جمع کرنا ہوگا اور پھر اسے اپنی دوسری ایئرلائن کے نامزد چیک ان کاؤنٹر پر دوبارہ چیک کرنا ہوگا۔ یہ انٹر ایئرلائن کنکشنز کے لیے معیاری طریقہ کار ہے کیونکہ ہر ایئرلائن کا الگ بیگیج ہینڈلنگ سسٹم اور ذمہ داری ہوتی ہے۔ اپنی پہلی پرواز کی روانگی سے پہلے، اپنی ابتدائی ایئرلائن کے چیک ان عملے کے ساتھ مکمل منتقلی کے طریقہ کار کی تصدیق کریں، کیونکہ وہ وقت اور آپ کی منسلک ایئرلائن کے لیے کونسا کاؤنٹر استعمال کرنا ہے کے بارے میں مخصوص رہنمائی فراہم کر سکتے ہیں۔ یقینی بنائیں کہ پروازوں کے درمیان کافی وقت ہو - ہم ایئرلائنز تبدیل کرتے وقت ملکی کنکشنز کے لیے کم از کم 3-4 گھنٹے اور بین الاقوامی کنکشنز کے لیے 4-5 گھنٹے کی سفارش کرتے ہیں۔","مختلف ایئرلائن منتقلی | Auto-generated"
"153","کیا میں اپنے ہینڈ لگیج میں خشک میوہ جات اور گری دار میوے لے جا سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""dried fruits""}","جی ہاں، آپ اپنے ہینڈ لگیج میں خشک میوہ جات، گری دار میوے، بیج اور دیگر پیکیج شدہ نمکین بغیر کسی مقدار کی پابندی یا خصوصی اجازت کی ضرورت کے لے جا سکتے ہیں۔ یہ اشیاء مائع یا محدود سامان کے طور پر درجہ بند نہیں ہیں، اس لیے وہ بغیر کسی مسئلے کے سیکیورٹی اسکریننگ سے گزر جاتی ہیں۔ سہولت کے لیے اور سیکیورٹی چیک کو تیز کرنے کے لیے، بہتر ہے کہ ان کھانے کی اشیاء کو ان کی اصل سیل شدہ پیکیجنگ میں رکھیں یا انہیں صاف، شفاف پلاسٹک بیگ یا کنٹینرز میں رکھیں۔ یہ سیکیورٹی اہلکاروں کے لیے ایکسرے اسکریننگ کے دوران مواد کی فوری شناخت کو آسان بناتا ہے۔ مقبول اشیاء جیسے بادام، کاجو، پستہ، خشک خوبانی، کھجوریں، کشمش اور ٹریل مکس عام طور پر مسافروں کی طرف سے لے جائے جاتے ہیں اور بالکل قابل قبول ہیں۔","نمکین کی اجازت | Auto-generated"
"154","میری پرواز 5 گھنٹے تاخیر کا شکار ہے، میں اپنا سامان کہاں اسٹور کر سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""issue"":""delayed flight""}","اہم پرواز کی تاخیر کے لیے، اسلام آباد انٹرنیشنل ایئرپورٹ ڈیپارچر ہال کے مرکزی داخلی راستے کے قریب لیفٹ لگیج اسٹوریج سہولیات پیش کرتا ہے۔ اسٹوریج سروس 24/7 کام کرتی ہے اور آپ کے سامان کے سائز اور وزن کے لحاظ سے تقریباً 300-500 روپے فی بیگ فی دن وصول کرتی ہے۔ یہ سہولت محفوظ ہے، سی سی ٹی وی کیمروں سے نگرانی کی جاتی ہے، اور تربیت یافتہ اہلکاروں کی نگرانی میں ہے جو آپ کو ایک کلیم ٹکٹ فراہم کریں گے۔ متبادل طور پر، آپ کو اپنی ایئرلائن کے کسٹمر سروس ڈیسک پر چیک کرنا چاہیے، کیونکہ بہت سی ایئرلائنز اہم تاخیر سے متاثرہ مسافروں کے لیے مفت عارضی بیگیج اسٹوریج پیش کرتی ہیں۔","تاخیر اسٹوریج | Auto-generated"
"155","کیا یہاں خود بیگیج ٹیگ پرنٹ کرنے کی مشین ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""service"":""tag printing""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ پر فی الوقت مسافروں کے استعمال کے لیے سیلف سروس بیگیج ٹیگ پرنٹنگ کیوسک دستیاب نہیں ہیں۔ تمام بیگیج ٹیگ چیک ان کاؤنٹرز پر مجاز ایئرلائن عملے کی طرف سے پرنٹ اور منسلک کیے جانے چاہیے۔ یہ نظام اس لیے موجود ہے کیونکہ بیگیج ٹیگز میں مخصوص بارکوڈز اور راستے کی معلومات ہوتی ہیں جو ایئرلائن کے بیگیج ہینڈلنگ سسٹم میں درست طریقے سے داخل ہونی چاہیے۔ ایئرلائن کا عملہ صحیح منزل کے کوڈز، پرواز نمبروں اور ہینڈلنگ ہدایات کے ساتھ ٹیگ پرنٹ کرنے کے لیے تربیت یافتہ ہے۔","ٹیگ سروس | Auto-generated"
"156","کیا میں اپنا قرآن پاک اور تسبیح ہینڈ لگیج میں لے جا سکتا ہوں؟ [56]","ur","baggage","departure","{""item"":""religious items""}","جی ہاں، قرآن پاک، تسبیح، نماز کی چٹائی، اسلامی کتب، اور دیگر مذہبی اشیاء تمام پاکستانی ایئرپورٹس پر کیبن بیگیج اور چیک شدہ سامان دونوں میں مکمل طور پر اجازت شدہ ہیں۔ یہ اشیاء ذاتی مذہبی مواد کے طور پر شمار ہوتی ہیں اور ایئرپورٹ سیکیورٹی ضوابط کے تحت احترام فراہم کیا جاتا ہے۔ آپ اپنا قرآن کسی بھی فارمیٹ میں لے جا سکتے ہیں۔ لکڑی، پتھر یا پلاسٹک کی تسبیح بغیر پابندی کے جائز ہیں۔ بہت سے مسلم مسافر زمزم کی چھوٹی بوتلیں، عطر، یا مسواک بھی لے جاتے ہیں۔","مذہبی اشیاء | Auto-generated"
"157","مجھے اپنے شیرخوار بچے کے لیے بچے کا دودھ پاؤڈر لے جانا ہے، کیا یہ جائز ہے؟ [57]","ur","baggage","departure","{""item"":""baby milk powder""}","جی ہاں، بچے کا فارمولا دودھ پاؤڈر، شیرخوار خوراک، اور متعلقہ فیڈنگ سپلائیز کیبن بیگیج میں مکمل طور پر جائز ہیں۔ پاکستانی ایئرپورٹ سیکیورٹی بچوں کے ساتھ سفر کرنے والے والدین کے لیے خصوصی رہائش فراہم کرتی ہے۔ آپ اپنے پورے سفر کے لیے کافی فارمولا لے جا سکتے ہیں، بشمول ممکنہ تاخیر کے لیے اضافی حصے۔ شیرخوار کے ساتھ سفر کرتے وقت بچے کا فارمولا پاؤڈر کی مقدار کی حدود سے مستثنیٰ ہے۔ فارمولا کو اس کے اصل برانڈڈ کنٹینر میں رکھنا مددگار ہے۔","بچے کی فیڈنگ اشیاء | Auto-generated"
"158","میرے سوٹ کیس کا پہیہ ٹوٹا ہوا ہے، کیا ایئرلائن اسے قبول کرے گی؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""issue"":""damaged luggage""}","جی ہاں، ایئرلائنز ٹوٹے ہوئے پہیوں والے سامان کو چیک ان کے لیے قبول کریں گی۔ تاہم، یہ سختی سے سفارش کی جاتی ہے کہ آپ اپنے خراب سامان کو پیشہ ورانہ ریپنگ سروس پر لپیٹ لیں، جس کی قیمت تقریباً 200-300 روپے فی بیگ ہے۔ ریپنگ مزید نقصان کو روکتی ہے، ٹوٹے ہوئے حصوں کو کنویئر بیلٹ پر پھنسنے سے بچاتی ہے، اور بیگ کے مواد کو نمائش سے بچاتی ہے۔ اگر آپ کا پہیہ مکمل طور پر الگ ہو گیا ہے تو چیک ان عملے کو مطلع کریں تاکہ وہ آپ کے بیگ پر نازک ٹیگ لگا سکیں۔","خراب بیگ قبولیت | Auto-generated"
"159","کیا میں اپنا روایتی حقہ چیک شدہ سامان میں لا سکتا ہوں؟ [59]","ur","baggage","departure","{""item"":""hookah""}","جی ہاں، روایتی حقے چیک شدہ سامان میں جائز ہیں۔ تاہم، حقہ بالکل صاف ہونا چاہیے جس میں تمباکو کا کوئی اوشیش نہ ہو۔ پیکنگ سے پہلے تمام چیمبرز، نلیاں، اور پیالے کو اچھی طرح صاف کریں۔ اپنے حقے کو احتیاط سے کافی کشننگ کے ساتھ پیک کریں تاکہ شیشے کی بنیاد ٹوٹنے سے بچے۔ ببل ریپ، فوم، یا موٹے کپڑے پیڈنگ کے لیے اچھی طرح کام کرتے ہیں۔ اگر حقے میں کئی حصے ہیں تو انہیں الگ الگ پیک کرنے پر غور کریں۔","روایتی اشیاء | Auto-generated"
"160","کیا چھوٹے بچوں والے خاندانوں کے لیے خصوصی کاؤنٹر ہے؟ [60]","ur","baggage","departure","{""passenger"":""family""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ میں چھوٹے بچوں کے ساتھ سفر کرنے والے مسافروں کے لیے خصوصی فیملی چیک ان لینیں ہیں، جو کاؤنٹرز 15-18 پر واقع ہیں۔ یہ ترجیحی لینیں واضح طور پر نشان زد ہیں اور والدین کے لیے چیک ان کو تیز اور کم دباؤ والا بنانے کے لیے ڈیزائن کی گئی ہیں۔ فیملی لینوں میں عام طور پر چھوٹی قطاریں ہوتی ہیں اور عملے کو فیملی کی مخصوص ضروریات میں مدد کے لیے تربیت دی گئی ہے۔ ایئرپورٹ میں بچے کے ڈائپر تبدیل کرنے کے کمرے، نرسنگ روم، اور بچوں کے کھیل کے علاقے بھی ہیں۔","خاندانی خدمات | Auto-generated"
"161","میں اپنی کرکٹ کٹ لے جا رہا ہوں، کیا مجھے کسی خاص دستاویز کی ضرورت ہے؟ [61]","ur","baggage","departure","{""item"":""sports equipment""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ پر کرکٹ کے سامان کو چیک شدہ بیگیج کے طور پر لے جانے کے لیے کسی خاص دستاویز یا اجازت کی ضرورت نہیں ہے۔ کرکٹ کے بیٹ، پیڈز، ہیلمٹ، دستانے، سٹمپس، اور دیگر کرکٹ گیئر عام طور پر مسافروں کی طرف سے منتقل کیے جاتے ہیں۔ آپ کی کرکٹ کٹ آپ کے باقاعدہ چیک شدہ بیگیج وزن الاؤنس میں شمار ہوگی۔ کرکٹ بیٹ چیک شدہ سامان میں ہونے چاہیے اور کیبن بیگیج میں نہیں لے جائے جا سکتے۔ قیمتی سائن شدہ بیٹوں کے لیے اضافی انشورنس کوریج حاصل کرنے پر غور کریں۔","کھیلوں کی دستاویزات | Auto-generated"
"162","کیا میں اپنی والدہ کی سلائی مشین چیک ان کر سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""sewing machine""}","جی ہاں، آپ سلائی مشین کو بیگیج کے طور پر چیک ان کر سکتے ہیں۔ گھریلو اشیاء اور آلات چیک شدہ سامان میں عام طور پر جائز ہیں بشرطیکہ وہ مناسب طریقے سے پیک ہوں۔ پیکنگ سے پہلے، الیکٹرک ماڈل کی پاور کورڈ کو ہٹا دیں اور الگ سے پیک کریں۔ سوئی کو ہٹا دیں یا محفوظ کریں۔ مشین کو اس کے اصل باکس میں پیک کریں، یا مضبوط کارڈ بورڈ باکس یا ہارڈ شیل سوٹ کیس استعمال کریں۔ مشین آپ کے چیک شدہ بیگیج وزن الاؤنس میں شمار ہوگی۔","گھریلو آلات | Auto-generated"
"163","میری پرواز 40 منٹ میں بورڈ ہو رہی ہے، کیا میں ابھی سامان چیک کر سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""issue"":""late check-in""}","آپ بیگیج چیک ان کی آخری حد کے بہت قریب ہیں۔ ملکی پروازوں کے لیے بیگیج چیک ان عام طور پر روانگی سے 45 منٹ پہلے بند ہو جاتا ہے، جبکہ بین الاقوامی پروازوں کے لیے 60 منٹ پہلے۔ صرف 40 منٹ بورڈنگ تک، آپ بین الاقوامی پروازوں کے لیے آخری وقت سے گزر چکے ہیں اور ملکی پروازوں کے لیے حد پر ہیں۔ فوری طور پر چیک ان کاؤنٹر پر پہنچیں اور اپنی صورتحال بیان کریں۔ کچھ ایئرلائنز استثنیٰ بنا سکتی ہیں لیکن وہ پابند نہیں ہیں۔","فوری وقت | Auto-generated"
"164","میں اپنے گاؤں شہد لے جانا چاہتا ہوں، کیا پابندیاں ہیں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""honey""}","شہد کو ہوا بازی سیکیورٹی کے مقاصد کے لیے مائع مادہ کے طور پر درجہ بند کیا جاتا ہے۔ چیک شدہ سامان کے لیے، آپ بغیر پابندی کے کسی بھی مقدار میں شہد پیک کر سکتے ہیں۔ یقینی بنائیں کہ برتن مضبوطی سے سیل شدہ اور لیک پروف ہیں، اور انہیں پلاسٹک بیگ میں لپیٹیں۔ کیبن بیگیج کے لیے، شہد 100 ملی لیٹر مائع اصول کی پیروی کرتا ہے۔ زیادہ تر مسافر چیک شدہ بیگیج میں شہد پیک کرنا پسند کرتے ہیں۔","مائع شہد قوانین | Auto-generated"
"165","کیا میری دوربین اوور ہیڈ بن میں جا سکتی ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""telescope""}","آپ کی دوربین کا اوور ہیڈ بن میں جانا بنیادی طور پر اس کے سائز پر منحصر ہے۔ چھوٹی پورٹیبل دوربینیں اکثر کیبن بیگیج کی ضروریات پوری کرتی ہیں اور کیبن میں لے جائی جا سکتی ہیں۔ بڑی دوربینیں کیبن سائز کی حدود سے تجاوز کریں گی اور انہیں کارگو کے طور پر چیک کرنا ضروری ہوگا۔ اگر آپ کی دوربین قیمتی ہے تو اسے بورڈ پر لے جائیں۔ اچھی طرح پیڈڈ کیرینگ کیس استعمال کریں۔","آپٹیکل گیئر | Auto-generated"
"166","میرا بیگ بالکل 23 کلو ہے، کیا وہ اسے قبول کریں گے۔ براہِ کرم؟","ur","baggage","departure","{}","جی ہاں، اگر آپ کا بیگ بالکل 23 کلوگرام ہے تو یہ بغیر کسی اضافی بیگیج چارجز کے قبول کیا جائے گا۔ 23 کلوگرام زیادہ تر ایئرلائنز پر اکانومی کلاس کے لیے معیاری چیک شدہ بیگیج وزن کی حد ہے۔ تاہم، یاد رکھیں کہ حد سے صرف 0.5 کلوگرام یا 1 کلوگرام زیادہ ہونا بھی اضافی بیگیج فیس کا سبب بن سکتا ہے۔ اگر آپ حد کے قریب ہیں تو اپنے بھاری اشیاء پہن لیں یا کچھ چیزیں کیبن بیگیج میں منتقل کریں۔","بالکل وزن | Auto-generated"
"167","کیا میں اپنے رشتہ داروں کے لیے کراچی کا مشہور سوہن حلوہ لا سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""sweets""}","جی ہاں، آپ کراچی کا مشہور سوہن حلوہ، ملتانی سوہن حلوہ، یا کوئی بھی مقامی مٹھائی اپنے چیک شدہ بیگیج اور کیبن بیگیج دونوں میں لا سکتے ہیں۔ روایتی مٹھائیاں پاکستانی مسافروں کی طرف سے سب سے زیادہ منتقل کی جانے والی اشیاء میں سے ہیں۔ سوہن حلوہ اور اسی طرح کی خشک مٹھائیاں مائعات کے طور پر شمار نہیں ہوتیں۔ چیک شدہ بیگیج کے لیے، مٹھائیوں کو ان کے اصل باکسز یا محفوظ کنٹینرز میں پیک کریں۔","مقامی مٹھائیاں | Auto-generated"
"168","میری پی آئی اے پرواز کل منسوخ ہو گئی تھی، کیا میں پرانے بیگیج ٹیگ استعمال کر سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""issue"":""canceled flight""}","نہیں، آپ منسوخ شدہ پرواز کے بیگیج ٹیگ استعمال نہیں کر سکتے۔ جب پرواز منسوخ یا دوبارہ شیڈول کی جاتی ہے تو تمام بیگیج ٹیگ غیر معتبر ہو جاتے ہیں۔ ہر بیگیج ٹیگ میں ایک خاص پرواز نمبر، تاریخ، منزل، اور روانگی کے وقت سے جڑی مخصوص بارکوڈڈ معلومات ہوتی ہیں۔ جب آپ اپنی دوبارہ شیڈول شدہ پرواز کے لیے ایئرپورٹ پہنچیں تو اپنے سامان، نئی بکنگ کی تصدیق، اور شناخت کے ساتھ پی آئی اے چیک ان کاؤنٹر پر جائیں۔ چیک ان عملہ تازہ بیگیج ٹیگ جاری کرے گا۔","دوبارہ ٹیگنگ ضروری | Auto-generated"
"169","میں اپنی اشیاء کی حفاظت کے لیے ببل ریپ کہاں سے خرید سکتا ہوں؟ [69]","ur","baggage","departure","{""service"":""packing materials""}","بدقسمتی سے، اسلام آباد انٹرنیشنل ایئرپورٹ ٹرمینل ایریا میں ببل ریپ، فوم، یا پیڈنگ سپلائیز نہیں بیچتا۔ تاہم، آپ کے پاس کئی متبادل ہیں۔ سب سے آسان آپشن ڈیپارچر ہال میں چیک ان کاؤنٹرز کے قریب واقع پیشہ ورانہ بیگیج ریپنگ سروس ہے، جو آپ کے پورے سوٹ کیس کو صنعتی طاقت کے پلاسٹک ریپ میں لپیٹنے کے لیے 200-300 روپے وصول کرتی ہے۔ اندرونی کشننگ کے لیے، اگر آپ کے پاس ایئرپورٹ پہنچنے سے پہلے وقت ہے تو راولپنڈی یا اسلام آباد شہر میں سٹیشنری کی دکانوں سے ببل ریپ خریدیں۔","پیکنگ سپلائیز | Auto-generated"
"170","کیا میں اپنا الیکٹرک شیور کیبن بیگ میں رکھ سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""electric shaver""}","جی ہاں، الیکٹرک شیور، بیئرڈ ٹرمر، اور دیگر بیٹری سے چلنے والے گرومنگ ڈیوائسز کیبن بیگیج میں بغیر کسی پابندی کے مکمل طور پر جائز ہیں۔ یہ ذاتی نگہداشت کے الیکٹرانک آئٹمز خطرناک یا ممنوعہ سامان کے طور پر درجہ بند نہیں ہیں۔ اپنے شیور کو اپنے کیبن بیگ میں آسانی سے قابل رسائی رکھیں۔ اگر آپ کے شیور میں لیتھیم بیٹری ہے تو اسے درحقیقت کیبن بیگیج میں رہنا چاہیے نہ کہ چیک شدہ سامان میں۔","گرومنگ ٹولز | Auto-generated"
"171","میں پی آئی اے کے لیے کام کرتا ہوں، میرا عملے کا بیگیج الاؤنس کیا ہے۔ براہِ کرم؟","ur","baggage","departure","{""passenger"":""airline staff""}","پی آئی اے ملازم کے طور پر عملے کی ٹکٹوں یا آئی ڈی ٹریول پر سفر کرتے وقت، آپ کا بیگیج الاؤنس باقاعدہ مسافر الاؤنس سے مختلف ہے۔ عام طور پر، پی آئی اے عملے کے پاس زیادہ سخی الاؤنس ہوتے ہیں، لیکن عین وزن اور ٹکڑوں کی حدیں مختلف ہوتی ہیں۔ اپنی صورتحال کے لیے درست معلومات کے لیے، آپ کو پی آئی اے ملازم خدمات کے محکمے سے چیک کرنا چاہیے۔ اپنے عملے کے سفر کے لیے چیک ان کرتے وقت، اپنا پی آئی اے ملازم آئی ڈی کارڈ اپنی عملے کی ٹکٹ کے ساتھ چیک ان کاؤنٹر پر پیش کریں۔","عملے کے فوائد | Auto-generated"
"172","میں اپنی بہن کی شادی کے لیے سونے کے زیورات لے جا رہا ہوں، کیا پابندیاں ہیں؟ [72]","ur","baggage","departure","{""item"":""jewelry""}","آپ ذاتی یا خاندانی استعمال کے لیے سونے کے زیورات اور دیگر قیمتی زیورات جیسے شادی کے تحائف منتقل کر سکتے ہیں، لیکن اہم سیکیورٹی اور کسٹمز تحفظات ہیں۔ زیادہ سے زیادہ سیکیورٹی کے لیے، ہمیشہ مہنگے زیورات کو اپنے کیبن بیگیج میں لے جائیں نہ کہ چیک شدہ سامان میں۔ پاکستان کے اندر ملکی سفر کے لیے سونے کے زیورات کی مقدار پر کوئی پابندی نہیں ہے، لیکن بڑی مقداروں یا اعلیٰ قیمتوں کو خریداری کی رسیدوں یا خاندانی ملکیت کے ریکارڈ کے ساتھ دستاویز کیا جانا چاہیے۔","قیمتی زیورات | Auto-generated"
"173","میرے بیگ سے بریانی کی بو آ رہی ہے، کیا یہ مسئلہ ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""issue"":""odor""}","آپ کے چیک شدہ بیگیج میں سیل شدہ کھانے کی اشیاء جیسے بریانی سے ہلکی خوراک کی بو عام طور پر قابل قبول ہے۔ تاہم، عملی تحفظات ہیں۔ تیز، تند بو جو بیگیج ہولڈ میں پھیل سکتی ہے اور دوسرے مسافروں کے سامان کو متاثر کر سکتی ہے، شائستگی سے بچنی چاہیے۔ اصل تشویش بو نہیں بلکہ یہ ہے کہ آیا کھانا مناسب طریقے سے سیل شدہ ہے اور ٹرانزٹ کے دوران لیک یا پھیلے گا نہیں۔ سخت، سیل شدہ پلاسٹک کنٹینرز استعمال کریں، اور انہیں احتیاط کے طور پر پلاسٹک بیگ میں ڈبل ریپ کریں۔","کھانے کی بو | Auto-generated"
"174","کیا میں اپنا طبلہ کیبن میں لے جا سکتا ہوں بجائے اسے چیک کرنے کے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""tabla""}","جی ہاں، اگر آپ کا طبلہ معیاری کیبن بیگیج سائز کے طول و عرض میں فٹ ہوتا ہے اور 7 کلوگرام وزن کی حد سے تجاوز نہیں کرتا تو آپ اسے کیبن بیگیج کے طور پر لے جا سکتے ہیں۔ طبلہ، نسبتاً کمپیکٹ موسیقی کے آلے ہونے کے ناطے، اکثر ان ضروریات کو پورا کرتے ہیں خاص طور پر اگر مناسب فٹ شدہ نرم کیس میں لے جائے جائیں۔ موسیقی کے آلے قیمتی ہیں اور چیک شدہ بیگیج میں کھردرے ہینڈلنگ سے خراب ہو سکتے ہیں، اس لیے انہیں کیبن میں لے جانا درحقیقت بہت سے موسیقاروں کے لیے ترجیحی آپشن ہے۔","روایتی ساز | Auto-generated"
"175","میں نے ڈیوٹی فری پر عطر خریدا ہے، کیا یہ ہینڈ لگیج میں شمار ہوتا ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""duty-free""}","نہیں، سیکیورٹی سے گزرنے کے بعد ایئرپورٹ ڈیوٹی فری کی دکانوں سے خریدی گئی اشیاء بشمول عطر، شراب، کاسمیٹکس، اور دیگر مصنوعات آپ کے باقاعدہ کیبن بیگیج الاؤنس میں شمار نہیں ہوتیں۔ یہ ڈیوٹی فری خریداریاں خاص سیل شدہ چھیڑ چھاڑ سے واضح بیگ میں آتی ہیں، اور آپ انہیں اپنے معیاری کیبن بیگیج اور ذاتی چیز کے ساتھ اضافی طور پر لے جا سکتے ہیں۔ یہ استثنیٰ اس لیے موجود ہے کیونکہ آپ نے یہ اشیاء ایئرپورٹ کے جراثیم سے پاک علاقے میں سیکیورٹی اسکریننگ کے بعد خریدیں، تو وہ پہلے ہی سیکیورٹی پروٹوکول سے گزر چکی ہیں۔","ڈیوٹی فری الگ | Auto-generated"
