"id","query","language","intent","terminal","entities","expected_response","notes"
"187","Mere company ke bag par har jagah logo stickers hain, kya yeh qabil-e-qubool hai? — plz confirm.","roman_ur","baggage","departure","{}","Ji haan, company ke logo, brand stickers, aur araishi labels wala saman mukammal tor par qabil-e-qubool hai aur darhaqqiqat Islamabad International Airport par kafi aam hai. Bohat se musafir apne bag ko zaati banana ke liye stickers istemaal karte hain, jo unhein baggage carousel par asani se qabil-e-shanakht banata hai aur kisi doosre musafir ki taraf se ghalti se aapka bag le jane ka imkaan kam karta hai kyunke bohat se suitcase ek jaise lagte hain. Corporations se company branded bag, waqiyat se promotional bag, ya safari stickers se dhake hue saman sab airports par meyari nazare hain.","Logo stickers theek hain | Auto-generated"
"188","Kya main apne checked bag mein charhayi ki rassi aur carabiner pack kar sakta hoon? — plz confirm.","roman_ur","baggage","departure","{""item"":""climbing equipment""}","Ji haan, pahari charhayi aur chattan charhayi ka saman bashamool rassiyan, carabiner, harness, belay devices, ascenders, descenders, aur charhayi ke joote Pakistani airports par checked baggage mein jaez hain. Pakistan mein ek mazboot koh-paimayi community hai jismein bohat se koh-paima shumali ilaqon jaise Gilgit Baltistan, Hunza, aur K2 base camp ki taraf jate hain, to charhayi ka gear aam tor par muntaqil kiya jata hai. Aapka saman aapke baqaida checked baggage wazn allowance mein shumar hoga, aur charhayi ka gear khaas tor par rassiyon ke sath kafi bhari ho sakta hai.","Charhayi ka gear | Auto-generated"
"189","Main Islamabad se Peshawar ko muntaqil ho raha hoon, kya mera bag bara-e-raast jaye ga? — plz confirm.","roman_ur","baggage","departure","{""flight_type"":""domestic connection""}","Ek hi airline par Pakistan ke andar munsalik mulki parwazo ke liye, aapka checked baggage aam tor par bara-e-raast aapki aakhri manzil tak check kiya jata hai, yani aapko Islamabad mein ise jama karne aur dobara check karne ki zaroorat nahi hogi. Jab aap apne asli sheher mein check-in karein to check-in agent ko muttalay karein ke aapki munsalik parvaz hai aur dono parvaz ki tafseel faraham karein - wo aapke bag ko Islamabad ke raste Peshawar tak raste ke labels ke sath tag karenge. Aapko baggage claim tag milenge aur amle ko wazehan tor par tasdeeq karni chahiye ke aapka bag aapki aakhri manzil tak check kiya gaya hai.","Mulki muntaqli | Auto-generated"
"190","Kya main apne hand luggage mein sabz chai aur jarhi bootio ki chai le ja sakta hoon? — plz confirm.","roman_ur","baggage","departure","{""item"":""tea""}","Ji haan, aap Islamabad International Airport par apne hand luggage mein baghair kisi pabandi ke sabz chai, jarhi bootio ki chai, siyaah chai, rawayati Kashmiri kahwa, aur degar chai ki masnooat le ja sakte hain. Khushk shakal mein chai - chahe dheeli chai ki pattiyan, chai ke bag, chai ka powder, ya khushk jarhi bootiyan hon - maayeat ya mehdood madde ke tor par darjabandi nahi hai, to meyari baggage qawaneen lagoo hote hain. Yeh ashya security screening se asani se guzarti hain aur Pakistani musafiro ki taraf se aam tor par le jayi jati hain jo apni pasandida chai ki brands ya rawayati aqsam chahte hain jo unki manzil par dastyab nahi ho sakti.","Chai ki masnooat | Auto-generated"
"191","Mere hiking backpack mein dhaati frame hai, kya security mujhe roke gi? — plz confirm. [91]","roman_ur","baggage","departure","{""item"":""backpack""}","Dhaati frame wala aapka hiking backpack Islamabad International Airport par baghair kisi masle ke security screening se guzar jayega, kyunke backpack mein dhaati frame aam hain aur mamnoo ashya nahi hain. X-ray machines aur metal detector kafi nafeez hain ke frame jaise sakhtiyati dhaati ajza aur hathiyaron jaisi mamnoo ashya ke darmiyan farq kar sakein. Taham, aapko screening ke amal mein qudre zyada waqt lagne ki tawaqqo rakhni chahiye kyunke dhaati frame X-ray screen par namayan tor par zahir hoga, aur security afsaran yeh yaqeeni banana chahenge ke yeh sirf backpack frame hai. Apne backpack ko screening belt par rakhte waqt, ise mukammal tor par khol dein aur tamam bairuni aur androni jeebon ko ghair zip karein take security afsaran ko X-ray image par mawad ka wazehan nazara milay.","Dhaati frame screening | Auto-generated"
"192","Kya main Multan se mitti ke bartan checked shuda saman mein la sakta hoon? — plz confirm. [92]","roman_ur","baggage","departure","{""item"":""pottery""}","Ji haan, aap mitti ke bartan, ceramic ashya, aur rawayati Multani neele bartan checked saman mein muntaqil kar sakte hain, lekin packing mein intihayi ehtiyat baratni chahiye kyunke yeh ashya bohat nazuk hain aur baggage handling ke dauran asani se toot jati hain. Multani bartan, tile work, aur ceramic ke tukron jaisi Pakistani dastkari aam tor par musafiro ki taraf se tohfe ya zaati ashya ke tor par muntaqil ki jati hai. Har bartan ke tukre ko infaradi tor par bubble wrap, foam, ya motay kaghaz ki kai tehon mein lapetna chahiye. Lapte hue ashya ko apne suitcase ke beech mein naram ashya jaise kapron se ghaire hue rakhein. Sakht kinare aur kone se door rakhein. Agar aap mutaaddid bartan ke tukre le ja rahe hain to har tukre ke darmiyan mota cushioning rakhein take wo ek doosre se na takarayein.","Nazuk bartan | Auto-generated"
"193","Barish hui aur mera bag raste mein geela ho gaya, kya wo ise qubool karenge? — plz confirm. [93]","roman_ur","baggage","departure","{""issue"":""wet baggage""}","Ji haan, barish se qudre geela saman Islamabad International Airport par check-in ke liye qabil-e-qubool hai, kyunke airport amla samajhta hai ke mosmi halaat baz auqat airport tak naqal-o-hamal ke dauran saman ko nam hone ka sabab bante hain, khaas tor par Islamabad Rawalpindi ilaqe mein jahan barish achanak aa sakti hai. Taham, check-in se pehle nami ko door karna aapke mafaad mein hai. Agar bairuni hissa sirf nam hai to ise toliye ya kapray se saaf kar dein. Agar yeh bohat geela hai to check-in counters ke qareeb baggage wrapping service istemaal karne par ghour karein, jo nami ko band kar de gi aur parvaz ke dauran aapke bag ke khushk hone mein madad kare gi. Sab se ahem tashweesh aapke bag ke andar ke mawad ki hifazat hai - fori tor par check karein ke pani andar daakhil nahi hua, khaas tor par zip aur seam ke aas paas.","Barish se geela bag | Auto-generated"
"194","Main Lahore cricket bat aur stumps le jana chahta hoon, kya yeh jaez hai? — plz confirm. [94]","roman_ur","baggage","departure","{""item"":""cricket equipment""}","Ji haan, cricket ke bat, stumps, pads, helmet, dastane, aur hifazati gear sameet cricket ka saman Islamabad se Lahore ya kisi bhi doosre mulki raste par checked baggage mein muntaqil kiya ja sakta hai, aur Pakistan ke cricket ke junoon ko dekhte hue yeh bohat aam hai. Aapka cricket ka saman aapke baqaida checked baggage wazn allowance mein shumar hoga, to agar aapke paas bat, pads, helmet, dastane, aur stumps ke sath mukammal cricket kit bag hai to yeh kafi bhari ho sakta hai - check-in se pehle apne bag ka wazn karein. Cricket ke bat mumkina hathiyar samjhe jate hain aur kisi bhi halat mein cabin baggage mein nahi le jaye ja sakte - unhein check-in karna zaroori hai. Stumps, chunke wo lakri ke dande hain, bhi checked baggage mein hone chahiye.","Cricket gear | Auto-generated"
"195","Kya main 3 din mein wapas aoon ga to apne bag yahan chhor sakta hoon? — plz confirm. [95]","roman_ur","baggage","departure","{""service"":""long-term storage""}","Nahi, Islamabad International Airport un musafiro ke liye kai din ya taweel muddat baggage storage sahuliyat pesh nahi karta jo aage safar kar rahe hain aur baad mein wapas aa rahe hain. Airport par dastyab left luggage service sirf parvaz ki taakhir, layover, ya mukhtasir dauron ke dauran usi din ya raaton raat storage ke liye design ki gayi hai, na ke alag safaron ke darmiyan kai dino tak storage ke liye. 3 din ya is se zyada ke liye saman store karne ke liye, aapko Rawalpindi ya Islamabad sheher mein tijarati storage sahuliyat istemaal karni hongi. Kuch options mein self-storage companies shamil hain jo mehfooz locker services pesh karti hain, ya kuch hotels apne mehmanon ke liye luggage storage ki ijazat dete hain.","Taweel muddat storage nahi | Auto-generated"
"196","Main apne hostel ke liye electric iron le ja raha hoon, kya main ise check kar sakta hoon? — plz confirm. [96]","roman_ur","baggage","departure","{""item"":""electric iron""}","Ji haan, electric iron aur degar ghareloo barqi aalaat Islamabad International Airport par checked baggage mein mukammal tor par jaez hain. Talib-e-ilm aur peshwar afraad aksar chhotay aalaat jaise iron, kettle, immersion heater, aur pankhe hostels, universities, ya nayi rehaish mein muntaqil hote waqt muntaqil karte hain. Apne electric iron ko checked saman mein pack karne se pehle, yaqeeni banayein ke agar haal hi mein istemaal hua tha to yeh mukammal tor par thanda ho gaya hai. Bhaap wale iron ke zakheron se koi bhi pani khaali kar dein, kyunke pani baggage handling ke dauran leak ho sakta hai aur aapke kapron ya degar ashya ko nuqsan pohoncha sakta hai. Power cord ko iron ke ird gird ehtiyat se lapet dein aur agar mumkin ho to ise iski asli box mein pack karein.","Electric iron | Auto-generated"
"197","Mere company ke bag par har jagah logo stickers hain, kya yeh qabil-e-qubool hai? — plz confirm. [97]","roman_ur","baggage","departure","{}","Ji haan, company ke logo, brand stickers, aur araishi labels wala saman mukammal tor par qabil-e-qubool hai aur darhaqqiqat Islamabad International Airport par kafi aam hai. Bohat se musafir apne bag ko zaati banana ke liye stickers istemaal karte hain, jo unhein baggage carousel par asani se qabil-e-shanakht banata hai aur kisi doosre musafir ki taraf se ghalti se aapka bag le jane ka imkaan kam karta hai kyunke bohat se suitcase ek jaise lagte hain. Corporations se company branded bag, waqiyat se promotional bag, ya safari stickers se dhake hue saman sab airports par meyari nazare hain. Wahid pabandi yeh hogi agar stickers ya logo mein jarhanah mawad, nafrat ki alamaat, ya namunasib tasweerein hon, jis soorat mein security ya airline amla aapko bag ko board karne se pehle jarhanah stickers hatane ke liye keh sakta hai.","Logo stickers theek hain | Auto-generated"
"198","Kya main apne checked bag mein charhayi ki rassi aur carabiner pack kar sakta hoon? — plz confirm. [98]","roman_ur","baggage","departure","{""item"":""climbing equipment""}","Ji haan, pahari charhayi aur chattan charhayi ka saman bashamool rassiyan, carabiner, harness, belay devices, ascenders, descenders, aur charhayi ke joote Pakistani airports par checked baggage mein jaez hain. Pakistan mein ek mazboot koh-paimayi community hai jismein bohat se koh-paima shumali ilaqon jaise Gilgit Baltistan, Hunza, aur K2 base camp ki taraf jate hain, to charhayi ka gear aam tor par muntaqil kiya jata hai. Aapka saman aapke baqaida checked baggage wazn allowance mein shumar hoga, aur charhayi ka gear khaas tor par rassiyon ke sath kafi bhari ho sakta hai. Carabiner jaise dhaati saman ko ehtiyat se pack karein take wo bag ke androni hisse ya degar mawad ko nuqsan na pohonchayein. Rassiyon ko saaf tareeqe se coil banayein aur unhein mehfooz karein.","Charhayi ka gear | Auto-generated"
"199","Main Islamabad se Peshawar ko muntaqil ho raha hoon, kya mera bag bara-e-raast jaye ga? — plz confirm. [99]","roman_ur","baggage","departure","{""flight_type"":""domestic connection""}","Ek hi airline par Pakistan ke andar munsalik mulki parwazo ke liye, aapka checked baggage aam tor par bara-e-raast aapki aakhri manzil tak check kiya jata hai, yani aapko Islamabad mein ise jama karne aur dobara check karne ki zaroorat nahi hogi. Jab aap apne asli sheher mein check-in karein to check-in agent ko muttalay karein ke aapki munsalik parvaz hai aur dono parvaz ki tafseel faraham karein - wo aapke bag ko Islamabad ke raste Peshawar tak raste ke labels ke sath tag karenge. Aapko baggage claim tag milenge aur amle ko wazehan tor par tasdeeq karni chahiye ke aapka bag aapki aakhri manzil tak check kiya gaya hai. Taham, check-in par iski wazehan tasdeeq karna zaroori hai. Agar aap mukhtalif airlines ke sath safar kar rahe hain ya agar aapne alag alag tickets book kiye hain to aapko Islamabad mein apna bag jama karna, customs aur immigration se guzarna agar bain ul aqwami hai, aur phir Peshawar ki parvaz ke liye dobara check-in karna hoga.","Mulki muntaqli | Auto-generated"
"200","Kya main apne hand luggage mein sabz chai aur jarhi bootio ki chai le ja sakta hoon? — plz confirm. [100]","roman_ur","baggage","departure","{""item"":""tea""}","Ji haan, aap Islamabad International Airport par apne hand luggage mein baghair kisi pabandi ke sabz chai, jarhi bootio ki chai, siyaah chai, rawayati Kashmiri kahwa, aur degar chai ki masnooat le ja sakte hain. Khushk shakal mein chai - chahe dheeli chai ki pattiyan, chai ke bag, chai ka powder, ya khushk jarhi bootiyan hon - maayeat ya mehdood madde ke tor par darjabandi nahi hai, to meyari baggage qawaneen lagoo hote hain. Yeh ashya security screening se asani se guzarti hain aur Pakistani musafiro ki taraf se aam tor par le jayi jati hain jo apni pasandida chai ki brands ya rawayati aqsam chahte hain jo unki manzil par dastyab nahi ho sakti. Chai ko iski asli packaging mein rakhna behtareen hai kyunke yeh mawad ki shanakht ko asan banata hai. Agar aap bari miqdaar mein ya dheeli chai ki pattiyan le ja rahe hain to unhein sealed, wazehan bag ya containers mein pack karne par ghour karein.","Chai ki masnooat | Auto-generated"
