"id","query","language","intent","terminal","entities","expected_response","notes"
"94","کیا میں بوتل بند پانی اور مشروبات بلک میں خرید سکتا ہوں؟","ur","facilities","departure","{""facility"":""convenience store"",""item"":""beverages bulk""}","جی ہاں، آپ اسلام آباد انٹرنیشنل ایئرپورٹ کے روانگی ٹرمینل میں پورے ٹرمینل میں واقع سہولت اسٹورز پر بوتل بند پانی اور مشروبات بلک یا متعدد مقدار میں خرید سکتے ہیں۔ یہ اسٹورز، گیٹ کلسٹرز اور فوڈ کورٹ کے قریب واقع، رکھتی ہیں: مختلف سائز میں بوتل بند پانی کے مختلف برانڈز، کاربونیٹڈ نرم مشروبات اور سوڈے، جوس کے ڈبے اور بوتل بند جوس، انرجی ڈرنکس، روایتی پاکستانی مشروبات جیسے روح افزا، کھیلوں کے مشروبات، اور دودھ کے مشروبات۔ اگرچہ یہ اسٹورز عام طور پر تھوک مقدار نہیں بیچتی ہیں، لیکن آپ بغیر کسی مسئلے کے متعدد بوتلیں خرید سکتے ہیں۔ قیمتیں ایئرپورٹ پریمیم قیمتوں کی وجہ سے باقاعدہ بازاروں سے زیادہ ہیں، عام طور پر 500ml پانی کی بوتلوں کے لیے 80-150 روپے اور بڑی بوتلوں یا خصوصی مشروبات کے لیے 150-300 روپے۔","بلک مشروبات"
"95","مقامی پاکستانی اخبارات کہاں مل سکتے ہیں؟","ur","facilities","departure","{""facility"":""newsstand"",""item"":""newspapers local""}","انگریزی اور اردو دونوں میں مقامی پاکستانی اخبارات اسلام آباد انٹرنیشنل ایئرپورٹ کے روانگی ٹرمینل میں گیٹ 6 کے قریب کتابوں کی دکان اور پورے ٹرمینل میں سہولت اسٹورز پر دستیاب ہیں۔ آپ کو بڑے پاکستانی اشاعتوں کے موجودہ ایڈیشن ملیں گے بشمول: انگریزی زبان کے اخبارات جیسے ڈان، دی نیوز انٹرنیشنل، ایکسپریس ٹریبیون، ڈیلی ٹائمز، اور دی نیشن۔ اردو زبان کے اخبارات میں جنگ، ایکسپریس، نوائے وقت، اور دیگر شامل ہیں۔ نیوز اسٹینڈ عام طور پر صوبائی اخبارات اور علاقائی اشاعات بھی رکھتا ہے۔ اخبارات عام طور پر صبح سویرے سے دستیاب ہوتے ہیں جب ڈیلیوری ٹرک پہنچتے ہیں، صبح کی پروازوں پر مسافروں کو موجودہ خبروں تک رسائی کو یقینی بناتے ہوئے۔ قیمتیں 50-100 روپے فی اخبار ہیں۔ اخباروں کے علاوہ، یہ آؤٹ لیٹس پاکستانی اور بین الاقوامی میگزین فروخت کرتی ہیں۔","پاکستانی پریس"
"96","نقل و حرکت کے مسائل والے مسافروں کے لیے مدد ہے؟","ur","facilities","departure","{""service"":""accessibility"",""disability"":""mobility""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ نقل و حرکت کے مسائل، کم نقل و حرکت، یا حرکت کو متاثر کرنے والی معذوریوں والے مسافروں کے لیے وسیع معاونت فراہم کرتا ہے۔ جامع نقل و حرکت کی مدد کی خدمات میں شامل ہیں: مفت وہیل چیئر کی فراہمی مرکزی دروازے کی مدد کے ڈیسک، ایئرلائن چیک ان کاؤنٹرز، اور پورے ٹرمینل میں انفارمیشن ڈیسک پر دستیاب، تربیت یافتہ اسکارٹ اہلکار جو چیک ان سے سیکیورٹی، بورڈنگ گیٹ تک، اور ہوائی جہاز پر مدد کرتے ہیں، بشمول سامان میں مدد۔ گراب بار، وسیع اسٹالز، اور پورے ٹرمینل میں دستیاب مناسب سہولیات کے ساتھ قابل رسائی بیت الخلاء، واضح طور پر رسائی کی علامات کے ساتھ نشان زد۔ ریمپ، لفٹ، اور ایئرپورٹ کے تمام علاقوں کو جوڑنے والے قابل رسائی راستے۔ سیکیورٹی چیک پوائنٹس پر ترجیحی اسکریننگ لین جہاں طریقہ کار کو وہیل چیئر استعمال کرنے والے یا نقل و حرکت کی مدد کے ساتھ مسافروں کے لیے موافق بنایا جا سکتا ہے۔","نقل و حرکت کی معاونت"
"97","کیا میں دوسرے ممالک کے لیے فون سم کارڈ خرید سکتا ہوں؟","ur","facilities","departure","{""facility"":""SIM shop"",""service"":""international""}","اسلام آباد انٹرنیشنل ایئرپورٹ کی ٹیلی کام دکانیں بنیادی طور پر پاکستانی سم کارڈ فروخت کرتی ہیں پاکستان کے اندر استعمال کے لیے۔ مخصوص دوسرے ممالک کے لیے بین الاقوامی سم کارڈ عام طور پر ایئرپورٹ پر دستیاب نہیں ہیں، کیونکہ ہر ملک کی ٹیلی مواصلات مقامی طور پر منظم ہیں اور بنیادی طور پر اس ملک کے اندر فروخت کی جاتی ہیں۔ تاہم، آپ کے پاس بین الاقوامی کنیکٹیویٹی کے لیے کئی متبادل ہیں: ٹیلی کام کی دکانوں سے اپنے پاکستانی سم کارڈ کے لیے بین الاقوامی رومنگ پیکیج خریدیں اگر آپ مقامی ہیں، ون سم کارڈ، ورلڈ سم، یا ٹرو فون جیسی خدمات کے ذریعے اپنے سفر سے پہلے آن لائن سفری سم کارڈ یا بین الاقوامی سم کارڈ خریدیں۔ اگر آپ کا فون ای سم ٹیکنالوجی کو سپورٹ کرتا ہے تو ای سم خدمات پر غور کریں، اپنی منزل کی ایئرپورٹ یا شہر میں پہنچنے پر مقامی سم کارڈ خریدنے کا منصوبہ بنائیں۔","بین الاقوامی کنیکٹیویٹی"
"98","پاکستان کے بارے میں انگریزی زبان کی کتابیں کہاں مل سکتی ہیں؟","ur","facilities","departure","{""facility"":""bookstore"",""item"":""books Pakistan""}","روانگی لاؤنج میں گیٹ 6 کے قریب کتابوں کی دکان عام طور پر پاکستان کے بارے میں انگریزی زبان کی کتابوں کا انتخاب رکھتی ہے، حالانکہ مجموعہ شہر میں خصوصی کتابوں کی دکانوں کے مقابلے میں محدود ہو سکتا ہے۔ آپ عام طور پر تلاش کر سکتے ہیں: پاکستان کے لیے سفری گائیڈ اور گائیڈ بکس، پاکستانی تاریخ، ثقافت، اور سیاست پر کتابیں بین الاقوامی سامعین کے لیے انگریزی میں لکھی گئی، ممتاز پاکستانی انگریزی زبان کے مصنفین کے کام جیسے محسن حمید، بپسی سدھوا، کاملا شمسی، اور دیگر۔ پاکستانی فن، فن تعمیر، مناظر، اور ثقافتی ورثے کی خصوصیت والی کافی ٹیبل کتابیں۔ انگریزی میں ترجمہ شدہ پاکستانی شاعری کے مجموعے۔ قراقرم، شمالی علاقوں، یا سندھ وادی جیسے مخصوص علاقوں کے بارے میں کتابیں۔ گیٹس 4 اور 7 کے قریب یادگاری دکانیں کبھی کبھار پاکستانی ثقافت، دستکاری، اور روایات کے بارے میں مصور کتابیں رکھتی ہیں۔","پاکستان ادب"
"99","کیا پاکستانی موسیقی کی سی ڈیز یا ثقافتی میڈیا خریدنے کی جگہ ہے؟","ur","facilities","departure","{""facility"":""media shop"",""item"":""music cultural""}","پاکستانی موسیقی اور ثقافتی مواد کی خصوصیت والی سی ڈیز اور ڈی وی ڈیز جیسے فزیکل میڈیا ایئرپورٹس پر تیزی سے نایاب ہو گئے ہیں کیونکہ ڈیجیٹل میڈیا نے فزیکل فارمیٹس کی جگہ لے لی ہے۔ تاہم، آپ محدود انتخاب یہاں تلاش کر سکتے ہیں: گیٹس 4 اور 7 کے قریب یادگاری دکانیں جو کبھی کبھار پاکستانی موسیقی، قوالی، یا روایتی موسیقی کی پرفارمنس کی تالیف سی ڈیز رکھتی ہیں۔ گیٹ 6 کے قریب کتابوں کی دکان کبھی کبھار کتابوں کے ساتھ ثقافتی میڈیا رکھتی ہے۔ گفٹ شاپس میں سیاحوں کے لیے پیکیج شدہ پاکستانی مواد کی آڈیو یا ویڈیو تالیفیں ہو سکتی ہیں۔ زیادہ قابل اعتماد اختیارات کے لیے پاکستانی ثقافت کو گھر لے جانے کے لیے: اسٹریمنگ خدمات کے ذریعے ڈیجیٹل متبادل، اپنی پرواز سے پہلے، آپ اپنے آلات پر پاکستانی موسیقی، فلموں، اور ثقافتی مواد کو ڈاؤن لوڈ کر سکتے ہیں۔","ثقافتی میڈیا"
"100","کیا میں اپنی خریداریوں کے لیے ٹیکس کی واپسی کی خدمات حاصل کر سکتا ہوں؟","ur","facilities","departure","{""service"":""tax refund"",""financial"":""VAT""}","پاکستان میں فی الوقت یورپی ممالک یا دیگر علاقوں میں نظاموں جیسا سیاحوں کے لیے وسیع ویلیو ایڈڈ ٹیکس کی واپسی یا ٹیکس کی واپسی کا نظام نہیں ہے۔ پاکستان میں زیادہ تر خریداریوں میں حتمی قیمت میں قابل اطلاق ٹیکس شامل ہیں، لیکن روانگی کے وقت سیاحوں کے لیے ان ٹیکسوں کو دوبارہ دعویٰ کرنے کا کوئی رسمی طریقہ کار ایئرپورٹ پر نہیں ہے۔ تاہم، کچھ متعلقہ تحفظات ہیں: سیکیورٹی کلیئرنس کے بعد ڈیوٹی فری خریداری دستیاب ہے جہاں آپ بعض ٹیکسوں کے بغیر اشیاء خرید سکتے ہیں۔ ڈیوٹی فری دکانیں کاسمیٹکس، عطر، الیکٹرانکس، شراب، تمباکو کی مصنوعات، اور دیگر سامان ٹیکس سے پاک قیمتوں پر پیش کرتی ہیں۔ ایئرپورٹ سے باہر بڑی خریداریوں کے لیے: بین الاقوامی گاہکوں کو پورا کرنے والے کچھ اعلیٰ درجے کے خوردہ فروش یا ہوٹل ٹیکس انوائس پیش کر سکتے ہیں، حالانکہ واپسی کے طریقہ کار محدود ہیں۔","ٹیکس کی واپسی کی پالیسی"
"63","کیا ایئرپورٹ میں وائی فائی کا پاس ورڈ ہے؟","ur","facilities","departure","{""service"":""WiFi""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ کا مفت وائی فائی نیٹ ورک کھلا ہے اور کسی پاس ورڈ کی ضرورت نہیں ہے۔ آپ آسانی سے 'ISB_Airport_Free' نیٹ ورک سے منسلک ہو سکتے ہیں جو پورے ٹرمینل میں دستیاب ہے۔ کنکشن کے لیے صرف اپنے ڈیوائس کی وائی فائی سیٹنگز کھولیں، دستیاب نیٹ ورکس کی فہرست میں ISB_Airport_Free تلاش کریں، اور اس سے منسلک ہونے کے لیے اس پر ٹیپ کریں۔ کچھ صورتوں میں، آپ کو ایک سادہ شرائط و ضوابط کے صفحہ پر بھیجا جا سکتا ہے جہاں آپ کو استعمال کی شرائط کو قبول کرنا ہوگا اس سے پہلے کہ انٹرنیٹ تک رسائی فعال ہو۔ یہ نیٹ ورک بنیادی ویب براؤزنگ، ای میل، سوشل میڈیا، اور پیغام رسانی ایپس کے لیے مناسب رفتار فراہم کرتا ہے۔ اگر آپ کو کنکشن میں کوئی مسئلہ آتا ہے، تو انفارمیشن ڈیسک پر مدد کے لیے پوچھیں۔","مفت وائی فائی"
"64","فوری طبی امداد کے لیے کون سے آلات دستیاب ہیں؟","ur","facilities","departure","{""facility"":""medical equipment""}","اسلام آباد انٹرنیشنل ایئرپورٹ پر گیٹ 2 کے قریب واقع طبی مرکز مکمل طور پر لیس ہے اور ہنگامی طبی آلات اور سپلائیز رکھتا ہے۔ دستیاب آلات میں شامل ہیں: خودکار بیرونی ڈیفبریلیٹر جو اچانک دل کی رکاوٹ کے لیے استعمال ہوتے ہیں اور ٹرمینل کے اہم مقامات پر نصب ہیں، آکسیجن سپلائی اور سانس لینے میں مدد کے آلات، بلڈ پریشر مانیٹر اور گلوکوز میٹر، بنیادی لیبارٹری جانچ کی سہولیات، زخم کی دیکھ بھال اور ڈریسنگ کی سپلائیز، ہنگامی ادویات اور IV سیال، اور ایمبولینس سروسز کے لیے فوری رابطہ۔ ٹرمینل بھر میں تربیت یافتہ طبی عملہ اور پیرامیڈکس موجود ہیں جو فوری طور پر کسی بھی ہنگامی صورتحال کا جواب دے سکتے ہیں۔ مزید برآں، تمام ایئرپورٹ سیکیورٹی اور انفارمیشن ڈیسک کا عملہ بنیادی فرسٹ ایڈ میں تربیت یافتہ ہے اور فوری طبی امداد فراہم کر سکتا ہے۔","طبی آلات"
"65","کیا بچوں کے لیے خصوصی کھانے کی سہولیات ہیں؟","ur","facilities","departure","{""facility"":""kids dining"",""passenger"":""children""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ کے فوڈ کورٹ اور ریستوراں بچوں کے دوستانہ کھانے کے اختیارات اور سہولیات پیش کرتے ہیں۔ کے ایف سی اور سب وے جیسے بین الاقوامی چینز بچوں کے لیے مخصوص کھانے کے اختیارات یا چھوٹے حصے پیش کرتے ہیں جو نوجوان کھانے والوں کے لیے موزوں ہیں۔ زیادہ تر ریستورانوں میں ہائی چیئرز دستیاب ہیں جنہیں آپ درخواست کر سکتے ہیں۔ مینو میں بچوں کے دوستانہ اشیاء جیسے چکن نگٹس، فرنچ فرائز، پاستا، پیزا، اور سینڈوچ شامل ہیں۔ ٹیسٹ آف پاکستان ریستوراں میں ہلکے مصالحے والے روایتی پاکستانی ڈشیں ہیں جو بچوں کے لیے موزوں ہو سکتی ہیں۔ سہولت اسٹورز بچوں کے دوستانہ نمکین، جوس کے ڈبے، دودھ، یوگرٹ، اور صحت مند ناشتے کے اختیارات رکھتی ہیں۔ اگر آپ کا بچہ خصوصی غذائی ضروریات یا الرجیز رکھتا ہے، تو ریستوراں کے عملے سے بات کریں جو آپ کو اجزاء کے بارے میں مطلع کر سکتے ہیں اور موزوں اختیارات تجویز کر سکتے ہیں۔","بچوں کا کھانا"
"66","قبلہ کی سمت کی نشاندہی کہاں ہے؟","ur","facilities","departure","{""facility"":""prayer direction"",""religious"":""qibla""}","اسلام آباد انٹرنیشنل ایئرپورٹ کے تمام نماز کے کمروں میں قبلہ کی سمت واضح طور پر نشان زد ہے۔ دوسری منزل پر گیٹ 5 کے قریب واقع نماز کے کمرے خاص طور پر قبلہ کی طرف رخ کرکے ڈیزائن کیے گئے ہیں، دیواروں پر واضح تیر اور علامات کے ساتھ جو مکہ مکرمہ کی سمت کی طرف اشارہ کرتی ہیں۔ قالین پر بھی لائنیں ہیں جو صحیح سمت میں صف بندی میں مدد کرتی ہیں۔ اسلام آباد سے قبلہ کی سمت تقریباً مغرب کی طرف ہے۔ اگر آپ نماز کے کمرے سے باہر کسی اور جگہ پر نماز ادا کرنا چاہتے ہیں، تو آپ اپنے اسمارٹ فون پر قبلہ فائنڈر ایپ استعمال کر سکتے ہیں جو کمپاس اور جی پی ایس کا استعمال کرتے ہوئے درست سمت فراہم کرتی ہے۔ ایئرپورٹ کا عملہ، خاص طور پر انفارمیشن ڈیسک پر، بھی قبلہ کی سمت کے بارے میں رہنمائی فراہم کر سکتا ہے اگر آپ کو ضرورت ہو۔","قبلہ کی سمت"
"67","کیا ویلنس یا مساج سروسز ہیں؟","ur","facilities","departure","{""service"":""massage"",""facility"":""wellness""}","محدود ویلنس اور آرام کی خدمات اسلام آباد انٹرنیشنل ایئرپورٹ کے پریمیم لاؤنج میں دستیاب ہو سکتی ہیں، حالانکہ جامع سپا یا مساج کی سہولیات عام نہیں ہیں۔ کچھ ایئرپورٹ لاؤنجز بنیادی چیئر مساج سروسز یا ریلیکسیشن علاقے پیش کرتے ہیں جو لاؤنج تک رسائی والے مسافروں کے لیے دستیاب ہیں۔ پریمیم لاؤنج میں عام طور پر آرام دہ اور پرسکون بیٹھنے کے علاقے، مدھم روشنی، اور ایک پرسکون ماحول ہوتا ہے جو آرام کو فروغ دیتا ہے۔ شاور کی سہولیات بھی دستیاب ہیں جو طویل پرواز سے پہلے یا بعد میں تازہ دم ہونے میں مدد کرتی ہیں۔ مکمل باڈی مساج یا جامع سپا علاج کے لیے، آپ کو ایئرپورٹ سے باہر اسلام آباد یا راولپنڈی شہر میں مخصوص سپا یا ویلنس سینٹرز تلاش کرنے کی ضرورت ہوگی۔ قریب کے ایئرپورٹ ہوٹلز میں سے کچھ میں سپا کی سہولیات ہو سکتی ہیں۔","ویلنس سروسز"
"68","کیا حاملہ خواتین کے لیے خصوصی سہولیات ہیں؟","ur","facilities","departure","{""service"":""pregnancy support"",""passenger"":""pregnant""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ حاملہ مسافروں کے لیے کئی سہولیات اور خدمات فراہم کرتا ہے۔ ایئرلائن چیک ان کاؤنٹرز یا انفارمیشن ڈیسک پر خصوصی مدد کی درخواست کی جا سکتی ہے، بشمول وہیل چیئر سروس اگر ضروری ہو یا ٹرمینل میں چلنے میں مدد۔ گیٹ 3 کے قریب ماں اور بچے کا مخصوص کمرہ ایک نجی، آرام دہ جگہ فراہم کرتا ہے جہاں حاملہ خواتین آرام کر سکتی ہیں، رازداری کے ساتھ نرسنگ کر سکتی ہیں، یا صرف ہجوم والے ٹرمینل سے وقفہ لے سکتی ہیں۔ یہ کمرہ آرام دہ نشستوں، چینج ٹیبلز، اور بنیادی سہولیات سے لیس ہے۔ پورے ٹرمینل میں فیملی ریسٹ رومز اضافی جگہ اور سہولت فراہم کرتے ہیں۔ گیٹ 2 کے قریب طبی مرکز 24/7 دستیاب ہے اگر آپ کو کسی طبی تشویش یا ہنگامی صورتحال کی ضرورت ہو۔","حمل کی سہولیات"
"69","کیا ایئرپورٹ میں بینک یا اے ٹی ایم ہیں؟","ur","facilities","departure","{""facility"":""banking"",""service"":""ATM""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ میں بینکنگ سروسز اور متعدد اے ٹی ایم مشینیں دستیاب ہیں۔ اے ٹی ایم کئی مقامات پر واقع ہیں بشمول: مرکزی داخلی راستے کے قریب، فوڈ کورٹ کے علاقے میں، اور مرکزی روانگی ہال میں۔ یہ اے ٹی ایم پاکستان کے بڑے بینکوں کے ذریعے چلائے جاتے ہیں اور مقامی ڈیبٹ کارڈز کے ساتھ ساتھ بین الاقوامی کارڈز بھی قبول کرتے ہیں۔ آپ پاکستانی روپے نکال سکتے ہیں، اکاؤنٹ بیلنس چیک کر سکتے ہیں، اور دیگر بنیادی بینکنگ لین دین کر سکتے ہیں۔ بین الاقوامی کارڈ ہولڈرز کے لیے، اے ٹی ایم ویزا، ماسٹر کارڈ، امریکن ایکسپریس، اور یونین پے نیٹ ورکس کو سپورٹ کرتے ہیں، حالانکہ آپ کا گھریلو بینک غیر ملکی لین دین کی فیس وصول کر سکتا ہے۔ کرنسی ایکسچینج کاؤنٹر بھی بینکنگ سروسز پیش کرتے ہیں۔","بینکنگ سروسز"
"70","کارگو یا زیادہ سامان بھیجنے کی سہولیات کہاں ہیں؟","ur","facilities","departure","{""service"":""cargo"",""facility"":""freight""}","اگر آپ کو کارگو بھیجنے یا اپنے باقاعدہ بیگیج الاؤنس سے زیادہ بڑی مقدار میں سامان منتقل کرنے کی ضرورت ہے، تو آپ کے پاس کئی اختیارات ہیں۔ بڑی اشیاء یا زائد سامان کے لیے، اپنی ایئرلائن کے کارگو ڈیپارٹمنٹ سے رابطہ کریں جو شپمنٹ کو کارگو کے طور پر ہینڈل کر سکتے ہیں بجائے باقاعدہ بیگیج کے۔ زیادہ تر ایئرلائنز الگ کارگو سروسز پیش کرتی ہیں جو وزنی، بڑی، یا غیر معیاری اشیاء کے لیے موزوں ہیں۔ ایئرپورٹ میں فریٹ ٹرمینل بھی ہے جو تجارتی شپمنٹس اور بڑے کارگو کو ہینڈل کرتا ہے۔ متبادل طور پر، بین الاقوامی کوریئر کمپنیاں جیسے ڈی ایچ ایل، فیڈیکس، اور یو پی ایس اسلام آباد میں دفاتر رکھتی ہیں اور ایئرپورٹ پک اپ سروسز یا شہر کے اندر ڈراپ آف مقامات پیش کر سکتی ہیں۔ پاکستان پوسٹ بھی بین الاقوامی پارسل سروسز پیش کرتا ہے۔ قیمتیں وزن، سائز، منزل، اور ڈیلیوری کی رفتار پر منحصر ہوتی ہیں۔","کارگو سروسز"
