"id","query","language","intent","terminal","entities","expected_response","notes"
"149","Kya flight change ya rebooking counter airport par hai? — plz confirm.","roman","facilities","departure","{""service"":""rebooking"",""facility"":""airline counter""}","Ji haan, flight change, rebooking, aur ticket modifications ke liye airline counters Islamabad International Airport par available hain. Counter locations: Main Airline Counters - departure hall mein each airline ki dedicated counters hain not just for check-in but also customer service, yahan ticket changes, rebooking, cancellations handle hote hain. Airport Information Desk - agar specific airline counter nahi mil rahi to information desk guide kar sakta hai aur kuch basic assistance provide kar sakta hai. When rebooking needed: flight missed ho gayi, delays due to previous flight connections, medical emergency ya personal reasons, flight cancellation by airline (in this case airline responsible hai alternative arrange karne ke liye). Rebooking process: approach your airline's counter with booking reference aur passport, explain reason for change, staff available alternative flights check karenge, fees depend on ticket type: flexible tickets may allow free changes, non-refundable tickets may have change fees plus fare difference, fare rules vary by airline aur ticket class. Required documents: original ticket/booking confirmation, passport ya ID, payment method for any fare difference ya fees. Charges: change fees can range PKR 5,000-20,000+ depending on airline, route, aur ticket rules, international flights generally higher change fees than domestic, same-day changes often limited availability aur higher cost, some airlines offer standby options for next available flight. Online rebooking: many airlines allow online changes through website ya app, this might be faster than airport counter during busy times, immediately reflects in system. Special circumstances: medical emergency aur death in family may get waiver on change fees (medical certificate required), weather-related cancellations by airline usually free rebooking, force majeure situations handled case-by-case. Tips: arrive early agar rebooking karwani hai, busy times par counters mein queues ho sakti hain, keep booking reference aur payment method ready, flexible date options se better alternatives mil sakte hain, agar urgent situation hai to clearly explain for expedited processing. Alternative contact: airline helpline phone par bhi rebooking possible (number boarding pass ya website par), email support for non-urgent changes, travel agent through whom booking ki thi wo bhi assist kar sakta hai.","Rebooking | Auto-generated"
"150","Airport security mein kya kya allowed nahi hai? — plz confirm.","roman","facilities","departure","{""service"":""security"",""policy"":""prohibited items""}","Islamabad International Airport security screening mein certain items strictly prohibited hain safety aur security reasons ki wajah se. Prohibited items in Carry-On Baggage (cabin mein): Liquids, Aerosols, Gels (LAG) - containers larger than 100ml not allowed, all liquids must fit in single transparent, resealable 1-liter plastic bag, exceptions for baby food, medicines with prescription. Weapons aur Sharp Objects - knives (including small pocket knives), scissors larger than 6cm blade, razors (except safety razors), any blunt instruments that could be used as weapon, tools like screwdrivers, hammers, martial arts equipment. Explosives aur Flammable Items - fireworks, flares, gunpowder, lighter fuel, matches (limited quantity sometimes allowed), spray paint, compressed gases. Other Prohibited - sporting equipment that could be weapons (baseball bats, hockey sticks, golf clubs), self-defense items (pepper spray, tasers). Prohibited items in Checked Baggage: Explosives aur flammable materials, compressed gases (except specific types), toxic substances, lithium batteries (some restrictions), dangerous chemicals. Restricted but Allowed with Conditions: Medications - allowed in reasonable quantities with prescription or doctor's note clearly labeled, medical equipment like insulin pens, EpiPens, wheelchairs aur mobility aids, baby items (formula, food, diapers). Lithium Batteries - portable chargers, power banks up to 100Wh usually allowed in carry-on only, larger batteries require airline approval, spare batteries must be in original packaging. Electronic Devices - laptops, tablets, cameras allowed but must be removed from bag during screening, switched off or flight mode during flight, power banks in carry-on only not checked baggage. Duty-Free Purchases - liquids purchased after security in sealed bags allowed on flight, keep receipt attached. Food Items - solid food generally allowed, homemade food agar properly packed, excessive liquids in food not allowed (curries, yogurt), Pakistani traditional items like sweets (mithai) allowed. Security Screening Process - all bags through X-ray machine, remove laptops, liquids, belts, shoes (sometimes), watches, wallets emptied from pockets, metal detector screening, random additional checks possible, don't joke about bombs, weapons, terrorism - seriously illegal aur will result in detention. What to do if item confiscated: security will dispose of prohibited items, no compensation for confiscated items, valuable items surrender karein to family outside security agar possible, don't argue with security - their decision final for safety. Tips: pack smartly separating liquids aur electronics for easy screening, arrive early so security delays don't cause you to miss flight, check airline website for specific restrictions, when in doubt leave it home ya pack in checked baggage.","Prohibited items | Auto-generated"
"151","Kya baggage wrapping service hai? — plz confirm.","roman","facilities","departure","{""service"":""baggage wrapping""}","Haan, professional baggage wrapping services Islamabad International Airport par widely available hain check-in counters ke qareeb areas mein. Yeh service aap ke luggage ko industrial-grade plastic film mein securely wrap karti hai multiple benefits ke liye: protection from scratches, dust, aur moisture during handling, deterrent against tampering aur theft kyunke wrapped bag ko open karna mushkil hai, identification easy hota hai wrapped bags distinct dikhte hain baggage claim par, aur peace of mind ke valuables secure hain. Service process quick hai typically 5-10 minutes per piece. Charges depend karte hain bag size par. Note security personnel still bag open kar sakte hain inspection ke liye agar necessary ho.","baggage wrapping | Auto-generated"
"152","Kya flight information screens hain? — plz confirm.","roman","facilities","departure","{""facility"":""flight displays""}","Haan bilkul, comprehensive flight information display screens Islamabad International Airport ke poore terminal mein strategically placed hain. Yeh large digital screens continuously update hote hain aur provide karte hain: flight numbers aur airline details, departure aur arrival times with real-time updates, gate assignments, flight status (on time, delayed, boarding, departed), destination information, aur check-in counter numbers. Screens multiple locations par available hain including main entrance area, check-in zone, security checkpoint ke baad waiting areas, aur gate lounges mein. Information both English aur Urdu mein displayed hoti hai easy understanding ke liye. Screens color-coded information use karte hain quick identification ke liye urgent updates. Agar aap ko apni specific flight ka status check karna hai, locate karen apni flight number screens par ya information desk se poochein updated information ke liye.","flight displays | Auto-generated"
"153","Kya VIP services available hain? — plz confirm.","roman","facilities","departure","{""service"":""VIP"",""class"":""premium""}","Haan, VIP meet and greet services Islamabad International Airport par available hain premium passengers ke liye jo personalized aur seamless travel experience chahte hain. VIP service packages include kar sakti hain: dedicated representative jo aap ko airport entrance par receive karega, fast-track check-in assistance bypassing regular queues, priority security clearance with escorted passage, porter services for luggage handling, access to premium lounge with refreshments, boarding assistance with priority boarding arrangements, aur personalized attention throughout terminal. Service particularly useful hai business executives, elderly passengers, families with young children, ya first-time travelers ke liye. Charges vary karte hain service level ke according. Advance booking highly recommended hai through airline, travel agent, ya directly VIP service provider ke saath.","VIP services | Auto-generated"
"154","Kya duty-free shopping hai? — plz confirm.","roman","facilities","departure","{""facility"":""duty free""}","Haan, duty-free shopping Islamabad International Airport par extensively available hai international passengers ke liye after security checkpoint. Duty-free shops offer karte hain: perfumes aur cosmetics from international brands, chocolates aur confectionery, liquor aur tobacco products (for eligible passengers), watches aur accessories, electronics aur gadgets, aur Pakistani handicrafts aur souvenirs. Prices duty-free mein generally lower hote hain regular retail se kyunke taxes aur duties waived hain. Shopping hours align karte hain flight schedules ke saath ensuring availability for departing passengers. Payment methods include cash, credit cards, aur debit cards. International passengers apni boarding pass dikha kar duty-free benefits claim kar sakte hain. Certain restrictions apply on liquid quantities aur prohibited items. Staff helpful hai product selection aur customs regulations explain karne mein.","duty free | Auto-generated"
"155","Kya observation deck hai? — plz confirm.","roman","facilities","departure","{""facility"":""observation deck""}","Nahi, Islamabad International Airport mein currently dedicated public observation deck ya viewing area available nahi hai jahan se visitors aircraft movements dekh saken. Security concerns aur modern airport design trends ne observation decks ko less common bana diya hai. Alternative ways aircraft dekhne ke: gate areas ke large windows se boarding ke wait karte hue plane movements visible hain, restaurants mein window seating jo runway views provide kar sakti hai, aur occasionally outdoor areas specific gates se accessible ho sakte hain though restricted. Aviation enthusiasts ke liye airport ke bahar public roads ya areas ho sakte hain kuch distance par though official property par allowed nahi. Gate lounge windows currently best available option hain aircraft dekhne ke liye terminal ke andar.","observation deck | Auto-generated"
"156","Rest areas kahan hain? — plz confirm.","roman","facilities","departure","{""facility"":""rest zones""}","Rest areas aur quiet zones Islamabad International Airport mein multiple locations par available hain jahan passengers relax kar sakte hain apni flights se pehle. Rest facilities include: gate seating areas with comfortable chairs though not ideal for sleeping, upper level areas near prayer rooms jo generally quieter hain, premium lounge with reclining seats aur peaceful environment (access required), designated family areas with more comfortable seating, aur prayer rooms jo peaceful reflection ke liye available hain. Extended layovers ke liye better alternatives nearby airport hotels hain jo day rooms offer karte hain proper bed aur shower facilities ke saath. Terminal mein rest karne ke liye tips: travel pillow aur blanket saath layen, quieter corners dhoondhein less foot traffic ke saath, aur apna luggage secure rakhein. Premium lounge purchase karna best option hai comfortable rest ke liye agar lengthy wait hai.","rest areas | Auto-generated"
"157","Kya koi library hai? — plz confirm.","roman","facilities","departure","{""facility"":""library""}","Nahi, dedicated library Islamabad International Airport mein currently available nahi hai. Lekin reading material access kar sakte hain multiple sources se: bookstores jo newspapers, magazines, aur books sell karte hain, premium lounge mein complimentary reading materials, aur free WiFi use karke digital books aur online news access kar sakte hain apne devices par. Comfortable reading ke liye quiet areas gate lounges, food court corners, aur upper level sections mein available hain. Agar aap reading enjoy karte hain flight delays ke dauran, bookstore se book purchase karna, apni personal reading material saath lana, ya e-reader use karna good options hain. Premium lounge best environment provide karta hai uninterrupted reading ke liye with better seating aur fewer distractions compared to main terminal areas.","library | Auto-generated"
"158","Medical emergency mein kya karun? — plz confirm.","roman","facilities","departure","{""service"":""medical emergency""}","Medical emergency ke case mein, immediately yeh actions lein: nearest airport staff member ya security personnel ko inform karen jo medical team ko alert karenge, directly medical center ja sakte hain jo gate 2 ke qareeb 24/7 operational hai, emergency call points use karen jo terminal ke various locations par available hain, ya dial karen airport emergency number jo prominently displayed hai. Medical center equipped hai qualified doctors, nurses, emergency equipment including AEDs, oxygen support, aur ambulance coordination ke saath. Serious cases mein patient ko nearest hospital transfer kiya ja sakta hai. Important: agar aap ya koi saathi ko chronic conditions hain, medical information aur emergency contacts saath rakhein, prescribed medications sufficient quantity mein carry karen, aur travel insurance ensure karen medical emergencies cover kare. Airport staff trained hai respond karne ke liye medical situations aur quickly appropriate help arrange karti hai.","medical emergency | Auto-generated"
"159","Kya recycling bins hain? — plz confirm.","roman","facilities","departure","{""facility"":""recycling""}","Waste management aur recycling facilities Islamabad International Airport mein gradually implement ho rahi hain though comprehensive recycling program still developing stage mein hai. General waste bins extensively available hain throughout terminal at convenient locations. Some areas mein segregated bins ho sakte hain for different waste types. Airport cleanliness maintain karna priority hai aur cleaning staff regularly operates to keep terminal clean. Passengers encouraged hain to dispose waste properly in designated bins. As environmental awareness increases Pakistan mein, airports including Islamabad working hain towards better recycling systems aur sustainable waste management practices. Currently basic waste disposal adequately provided hai lekin advanced recycling facilities limited hain compared to kuch Western airports. Airport continuing efforts hai improve karne ke liye environmental footprint aur implement better waste segregation systems future mein.","recycling | Auto-generated"
"160","Porter service charges kitne hain? — plz confirm.","roman","facilities","departure","{""service"":""porter charges""}","Porter services Islamabad International Airport par available hain aur charges typically standardized hain per bag ya per service ke basis par. Exact rates vary kar sakte hain but generally reasonable hain. Typical charges approximately Rs. 200-500 per bag ho sakte hain depending on distance aur luggage weight. Porters uniformed hain aur main entrance aur check-in areas ke qareeb easily identifiable hain. Service particularly helpful hai jab aap ke paas multiple heavy bags hain, agar aap elderly hain, families with children, ya physically challenged. Porters help karte hain luggage carry karne mein car se check-in counter tak. Tipping customary hai aur appreciated though fixed charges already negotiated hon. Make sure official uniformed porters use karen unauthorized individuals avoid karne ke liye. Negotiate charges clearly pehle se service charges ke baare mein. Information desk bhi porter service arrange kar sakti hai agar needed.","porter charges | Auto-generated"
"161","Kya COVID safety measures hain? — plz confirm.","roman","facilities","departure","{""service"":""COVID safety""}","Islamabad International Airport implements karta hai various health aur safety measures in line with government guidelines aur WHO recommendations. Measures may include: regular sanitization of high-touch surfaces throughout terminal, hand sanitizer dispensers at key locations, temperature screening at entry points during high-alert periods, social distancing markers in queuing areas, mask requirements as per current regulations, enhanced cleaning protocols for restrooms and public areas, aur contactless check-in options. Medical center equipped hai handle karne ke liye health screening aur emergencies. Passengers encouraged hain follow karne ke liye current travel health advisories including vaccination requirements for international travel. Requirements change kar sakte hain based on evolving situation is liye updated information check karen before travel. Airport staff monitors compliance aur assists passengers with health protocols. Always check latest guidelines apni airline aur destination country ke for specific requirements.","COVID measures | Auto-generated"
"162","Kya group bookings ke liye special counter hai? — plz confirm.","roman","facilities","departure","{""service"":""group booking""}","Group travel arrangements Islamabad International Airport par typically handled hote hain through airlines directly rather than dedicated airport counters. Large groups (usually 10+ passengers) ko chahiye: advance mein apni airline se contact karen group booking arrange karne ke liye jo better rates aur coordinated services offer kar sakti hai, pehle se check-in time confirm karen kyunke groups ko sometimes early check-in ki zarurat hoti hai, group leader designate karen jo airline staff ke saath coordinate karega, aur ensure karen ke sabhi group members ke paas proper documentation hai. Airport par arrival ke baad: airlines sometimes special check-in counters designate karti hain groups ke liye peak seasons mein, group boarding typically coordinated hoti hai efficiently, aur baggage handling for groups streamlined process follow karti hai. School groups, tour groups, ya corporate groups ko additionally inform karna chahiye airport authorities ko agar special arrangements needed hain jaise separate seating areas ya escorts. Best approach hai work karna directly apni airline ke group booking department ke saath seamless experience ke liye.","group bookings | Auto-generated"
"163","Kya airport mein WiFi ka password hai? — plz confirm.","roman","facilities","departure","{""service"":""WiFi""}","Nahi, Islamabad International Airport ka free WiFi network open hai aur kisi password ki zarurat nahi hai. Aap asani se 'ISB_Airport_Free' network se connect ho sakte hain jo poore terminal mein available hai. Connection ke liye sirf apne device ki WiFi settings kholen, available networks ki list mein ISB_Airport_Free talash karen, aur us se connect hone ke liye us par tap karen. Kuch situations mein, aap ko ek simple terms aur conditions page par bheja ja sakta hai jahan aap ko usage terms accept karni hongi is se pehle ke internet access active ho. Yeh network basic web browsing, email, social media, aur messaging apps ke liye suitable speed provide karta hai adequate bandwidth ke saath. Agar aap ko connection mein koi issue aaye to information desk par madad ke liye poochen jo troubleshooting mein help kar sakti hai.","free WiFi | Auto-generated"
"164","Fori ilaaj ke liye kya equipment hai? — plz confirm.","roman","facilities","departure","{""facility"":""medical equipment""}","Islamabad International Airport par gate 2 ke qareeb medical center mukammal equipped hai emergency medical equipment aur supplies ke saath. Available equipment include: automated external defibrillators (AEDs) for cardiac emergencies jo terminal ke key locations par installed hain, oxygen supply aur breathing assistance devices, blood pressure monitors aur glucose meters, basic diagnostic equipment, wound dressing supplies, emergency medications aur IV fluids, aur ambulance coordination facilities. Terminal throughout trained medical staff aur paramedics present hain jo quickly respond kar sakte hain emergencies mein. Security staff aur information desk personnel bhi basic first aid trained hain. Agar medical emergency hai immediately nearest staff ko inform karen ya directly medical center jayen. Chronic conditions wale passengers apni regular medicines sufficient quantity mein travel karte waqt saath rakhein.","medical equipment | Auto-generated"
"165","Bachchon ke liye khaane ki jagah hai? — plz confirm.","roman","facilities","departure","{""facility"":""kids dining""}","Haan, Islamabad International Airport ke restaurants aur food court children-friendly dining options provide karte hain. International fast food chains jaise KFC aur Subway kids meals offer karte hain jo smaller portions mein available hain. Menu items include chicken nuggets, fries, burgers, pizza, aur sandwiches jo kids enjoy karte hain. Pakistani cuisine restaurants mein mild spice options available hain jo children ke liye suitable hain jaise plain rice, mild chicken curry, aur chapati. Cafes mein sandwiches, pasta, aur light meals hain. Bakeries cookies, cakes, aur pastries offer karti hain. Beverages mein fresh juices, milkshakes, aur soft drinks included hain. Majority restaurants high chairs provide karti hain families ke liye. Agar aap ke child ko dietary restrictions hain staff se ingredients ke baare mein poochein. Convenience stores kids-friendly snacks stock karti hain.","kids dining | Auto-generated"
"166","Qibla direction kahan hai? — plz confirm.","roman","facilities","departure","{""facility"":""qibla direction""}","Islamabad International Airport ke tamam prayer rooms mein Qibla direction clearly marked hai directional indicators ke saath. Second floor par gate 5 ke qareeb located prayer rooms specifically Qibla ki taraf face karte hue designed hain. Walls par clear arrows aur signs Mecca ki direction indicate karte hain. Carpets par lines bhi hain jo proper alignment mein help karti hain. Islamabad se Qibla direction approximately west ki taraf hai. Agar aap prayer room ke bahar namaz ada karna chahte hain apne smartphone par Qibla finder apps use kar sakte hain jo GPS aur compass use karke accurate direction provide karte hain. Airport staff especially information desk par bhi Qibla direction guide kar sakta hai. Islamic practices highly respected hain Pakistan being Islamic country so facilities well-maintained aur accessible hain Muslim passengers ke liye.","qibla direction | Auto-generated"
"167","Kya massage services hain? — plz confirm.","roman","facilities","departure","{""service"":""massage""}","Limited wellness services Islamabad International Airport ke premium lounge mein available ho sakti hain lekin comprehensive spa ya massage facilities commonly nahi hain. Kuch lounges basic chair massage services offer kar sakte hain loungers ke liye. Premium lounge comfortable seating areas, peaceful environment, aur shower facilities provide karta hai jo relaxation promote karti hain. Full body massage ya extensive spa treatments ke liye aap ko airport leave karna parega aur Islamabad ya Rawalpindi city mein dedicated spas visit karni parengi. Kuch nearby airport hotels spa facilities offer kar sakte hain. Lounge amenities jaise comfortable seating, quiet zones, refreshments, aur showers basic relaxation mein help karti hain lekin professional massage services ke liye city visit zaroori hai advance appointment ke saath.","massage | Auto-generated"
"168","Pregnant ladies ke liye facilities? — plz confirm.","roman","facilities","departure","{""service"":""pregnancy support""}","Haan, Islamabad International Airport pregnant passengers ke liye special facilities aur services provide karta hai. Airline check-in counters ya information desk par special assistance request ki ja sakti hai including wheelchair service agar needed ya terminal walking mein help. Gate 3 ke qareeb mother and child room ek private comfortable space hai jahan pregnant women rest kar sakti hain. Yeh room comfortable seating, changing facilities, aur peaceful environment provide karta hai. Family restrooms additional space offer karte hain. Medical center gate 2 ke qareeb 24/7 available hai kisi bhi medical concern ya emergency ke liye. Pregnant travelers ko chahiye ke early arrival karen extra time ke liye, comfortable clothing pehnen, frequent breaks lein, hydrated rahein, aur medical clearance certificate saath rakhein agar advanced pregnancy hai typically 7 months se zyada. Airlines ki specific pregnancy policies hoti hain confirm karen requirements.","pregnancy facilities | Auto-generated"
"169","Bank ya ATM kahan hain? — plz confirm.","roman","facilities","departure","{""facility"":""banking""}","Haan, Islamabad International Airport mein banking services aur multiple ATM machines available hain. ATMs various locations par hain including main entrance area, food court zone, aur departure hall mein. Yeh ATMs major Pakistani banks operate karte hain aur accept karte hain local debit cards aur international cards including Visa, Mastercard, American Express, aur UnionPay. ATMs 24/7 operational hain. Aap Pakistani Rupees withdraw kar sakte hain, account balance check kar sakte hain, aur basic transactions perform kar sakte hain. International cards ke liye foreign transaction fees apply ho sakte hain. Currency exchange counters bhi available hain foreign currency conversion ke liye. Full banking services jaise account opening city branches mein available hain. ATM withdrawal limits aap ke bank policy par depend karti hain. Safety ke liye apna PIN confidential rakhein aur surroundings aware rahein ATM use karte waqt.","banking | Auto-generated"
"170","Cargo services kahan hain? — plz confirm.","roman","facilities","departure","{""service"":""cargo""}","Agar aap ko cargo ship karna hai ya excess baggage beyond regular allowance transfer karni hai multiple options available hain. Large items ya excess luggage ke liye apni airline ke cargo department se contact karen jo cargo ke roop mein handle kar sakte hain. Most airlines separate cargo services offer karti hain heavy, oversized, ya non-standard items ke liye. Airport mein freight terminal hai jo commercial shipments handle karta hai. Alternatively international courier companies jaise DHL, FedEx, aur UPS Islamabad mein offices rakhti hain aur airport pickup ya city drop-off locations offer karti hain. Pakistan Post bhi international parcels ship karta hai. Prices depend karte hain weight, size, destination, aur delivery speed par. Advance planning recommended hai cargo arrangements ke liye especially valuable items ke case mein. Proper packaging aur documentation zaruri hai smooth processing ke liye.","cargo services | Auto-generated"
"171","Pet ke liye facilities? — plz confirm.","roman","facilities","departure","{""facility"":""pet services""}","Islamabad International Airport mein pet-specific facilities limited hain lekin pets ke saath traveling passengers services access kar sakte hain. Cabin mein travel karne wale pets ko approved carriers mein rehna chahiye jo seat ke neeche fit hon. Large pets checked baggage ya cargo mein travel karte hain. Outdoor areas mein aap apne pet ko short breaks ke liye le ja sakte hain though security re-screening zaruri hogi. Pets ke saath travel requires: tamam documents including health certificates aur vaccination records, approved carrier, aur airline aur destination policies ki confirmation. Service animals ke liye different rules apply hote hain. Pet travel preparation mein veterinary visit zaroori hai documents ke liye, carrier ko familiar environment banayein, aur sufficient food, water, comfort items pack karen. Airlines ki specific pet policies vary karti hain confirm karen advance mein.","pet facilities | Auto-generated"
"172","Police ya security station? — plz confirm.","roman","facilities","departure","{""facility"":""police""}","Haan, airport security aur law enforcement Islamabad International Airport mein 24/7 present hain. Airport security ka main office main departure hall mein located hai aur security officers poore terminal mein visible hain. Airports Security Force aur Civil Aviation Authority personnel airport safety ke liye responsible hain. Agar emergency report karni hai, theft report karni hai, ya security concern hai to aap kisi bhi security officer se contact kar sakte hain, information desk par ja sakte hain jo security se coordinate karegi, ya emergency helpline numbers use kar sakte hain. Airport comprehensive CCTV surveillance maintain karta hai aur security protocols international standards follow karte hain ensuring safe travel environment. Security staff professional hai aur trained various situations handle karne mein aur passengers assist karne mein effectively.","security | Auto-generated"
"173","Disabled ke liye parking? — plz confirm.","roman","facilities","departure","{""service"":""disabled parking""}","Haan, Islamabad International Airport disabled passengers ke liye designated accessible parking spaces provide karta hai terminal entrance ke qareeb. Yeh spaces wider hain wheelchairs aur mobility devices accommodate karne ke liye aur clearly marked hain international disability symbol ke saath. In spaces use karne ke liye valid disability parking permit required hai. Parking rates similar hain standard parking ke ya discounted ho sakte hain. Parking area se terminal tak ramps aur accessible pathways available hain. Peak times mein availability issue ho sakti hai early arrival recommended hai. Agar disability parking full hai airport staff alternative arrangements mein help kar sakti hai. Overall airport ensures mobility-impaired individuals comfortable parking access kar saken proper facilities ke saath.","disabled parking | Auto-generated"
"174","Kapde dhone ki jagah? — plz confirm.","roman","facilities","departure","{""service"":""laundry""}","Nahi, Islamabad International Airport ke main terminal mein self-service laundry facilities general passengers ke liye available nahi hain. Long layovers ya laundry needs ke liye alternatives: nearby airport hotels apne guests ke liye laundry services provide karte hain kuch non-guests ko bhi offer kar sakte hain. Premium lounge mein basic laundry services available ho sakti hain loungers ke liye. Islamabad aur Rawalpindi city mein laundry services available hain. Small cleaning needs ke liye restrooms mein wash basins use kar sakte hain aur convenience stores travel-size detergents sell karti hain. Extended stays ke liye hotel services ya city laundromats better options hain. Planning ahead aur sufficient clean clothing pack karna best approach hai.","laundry | Auto-generated"
"175","Senior citizens ke liye discounts? — plz confirm.","roman","facilities","departure","{""service"":""senior discount""}","Jab ke airport facilities mein direct discounts limited hain, senior citizens special services se benefit utha sakte hain. Bahut si airlines seniors ke liye discounted fares offer karti hain booking ke waqt poochein. Airport mein senior passengers ke liye available: free wheelchair service aur escort, priority seating kuch areas mein, security screening mein special assistance. Kuch restaurants seniors ko discounts offer kar sakte hain though consistent nahi. Significant benefit yeh hai ke elderly passengers priority treatment request kar sakte hain aur staff generally respectful hai seniors ke saath. Age proof saath rakhein available discounts claim karne ke liye. Best practice hai travel insurance advance mein purchase karna comprehensive coverage ke liye. Overall Pakistani culture mein buzurgon ka respect hai so airport experience generally accommodating hota hai senior travelers ke liye.","senior discounts | Auto-generated"
"176","Meeting rooms available hain? — plz confirm.","roman","facilities","departure","{""facility"":""meeting room""}","Limited meeting rooms Islamabad International Airport ke premium lounge mein available hain business center ke part ke roop mein. Yeh suitable hain small business meetings, conference calls, private discussions ke liye. Facilities include private seating, WiFi, power outlets, aur basic presentation equipment. Access requires lounge entry through business class ticket, membership, ya day pass. Usage typically free hai lounge access ke saath though additional charges apply ho sakte hain. Advance booking recommended hai. Large conferences ke liye nearby airport hotels comprehensive facilities offer karte hain. Agar extensive meeting requirements hain advance planning karen aur appropriate venue book karen. Information desk nearby conference venues guide kar sakti hai.","meeting rooms | Auto-generated"
"177","Photography allowed hai? — plz confirm.","roman","facilities","departure","{""policy"":""photography""}","Personal photography general public areas mein allowed hai with restrictions. Aap photos le sakte hain apne family aur friends ki, general terminal areas ki, shopping zones ki. Strictly prohibited: security checkpoints, security personnel, immigration areas, sensitive security equipment, aur other passengers without permission. Commercial photography requires prior written permission airport authorities se. Drone usage completely banned hai. Follow guidelines: photography discreet rakhein, security staff ki instructions comply karen, flash avoid karen, respect others objections. Violations serious consequences result kar sakte hain including image deletion, detention, legal action. Cultural sensitivity important hai Pakistan mein kuch log photos mein uncomfortable feel karte hain. Safe approach minimal photography karen aur prohibited areas avoid karen.","photography policy | Auto-generated"
"178","Food delivery airport par? — plz confirm.","roman","facilities","departure","{""service"":""food delivery""}","Islamabad International Airport par outside food delivery limited hai security protocols ke wajah se especially post-security departure lounge mein. Options: pre-security area mein food delivery apps use kar sakte hain main entrance par delivery receive karne ke liye though bahar jana parega. Terminal ke andar multiple restaurants aur cafes table service ya takeout provide karte hain. Kuch restaurants aap ke gate area mein food deliver kar sakte hain agar flight jaldi hai. Premium lounge complimentary food provide karta hai aur kuch cases mein ordered food seat par delivered ho sakta hai. Best approach terminal ke andar dining options use karna hai jo variety provide karte hain. Advanced planning helpful hai especially agar specific dietary requirements hain.","food delivery | Auto-generated"
"179","Post office ya courier? — plz confirm.","roman","facilities","departure","{""facility"":""postal service""}","Limited postal services Islamabad International Airport mein available hain. Small postal counter business hours ke dauran main entrance ke qareeb operate kar sakti hai basic services ke liye: stamp sales, letters posting, small packages. Comprehensive courier services ke liye major companies jaise DHL, FedEx, UPS ke Islamabad city mein offices hain pickup ya drop-off locations ke saath. Pakistan Post international parcels ship karta hai. Kuch souvenir shops international shipping arrange kar sakti hain purchased items ke liye. Shipping requirements: check karen size, weight, destination restrictions, proper customs documentation complete karen, declared value consider karen. Important shipments ke liye city courier offices visit karna better hai jahan full services aur proper documentation available hai. Airport facility basic needs adequate hai lekin extensive shipping city services se better served hai.","postal service | Auto-generated"
"180","Gym facilities hain? — plz confirm.","roman","facilities","departure","{""facility"":""gym""}","Nahi, Islamabad International Airport mein full gym ya fitness center currently available nahi hai. Alternatives active rehne ke liye: terminal mein walking good exercise hai, premium lounge shower facilities refreshment ke liye, kuch areas mein stretching ke liye quiet spaces, nearby airport hotels fitness centers offer kar sakte hain guests ke liye. Long layovers ke liye Islamabad city mein gyms available hain. Terminal walking routes adequate exercise provide kar sakte hain. Future mein airport expansion fitness facilities include kar sakta hai lekin currently dedicated facilities nahi hain. Stay active karne ke liye terminal exploration, stretching exercises, aur movement throughout terminal helpful strategies hain especially long waits ke dauran.","gym facilities | Auto-generated"
"181","Baby bottle warming? — plz confirm.","roman","facilities","departure","{""facility"":""bottle warmer""}","Haan, baby bottle aur food warming facilities available hain Islamabad International Airport mein. Gate 3 ke qareeb mother and child room bottle warmers aur food heating facilities se equipped hai. Yeh private room safe warming, changing tables, comfortable seating provide karta hai. Additionally most restaurants aur cafes willing hain bottles warm karne mein help karne ke liye request karne par. Hot water readily available hai kisi bhi cafe se formula preparation ke liye. Premium lounge bhi baby care facilities offer kar sakta hai. Tips: thermos mein hot water carry karen convenient preparation ke liye, pre-portioned formula packets use karen, ready-to-feed bottles bhi option hain. Staff generally helpful hai families ke saath especially Muslim culture mein jahan children highly valued hain. Specific assistance ke liye restaurant, information desk, ya lounge staff se freely poochein.","bottle warmer | Auto-generated"
"182","Pakistani Rupees ATM se? — plz confirm.","roman","facilities","departure","{""service"":""ATM withdrawal""}","Haan, aap Islamabad International Airport ke ATMs se Pakistani Rupees easily withdraw kar sakte hain. Multiple ATMs terminal mein located hain 24/7 operational. Yeh ATMs accept karti hain: local Pakistani bank cards from all major banks, international debit aur credit cards including Visa, Mastercard, American Express, UnionPay. Withdrawal limits depend karte hain aap ke bank aur card type par typically 25,000-50,000 rupees per transaction. International cards ke liye foreign ATM usage fee apply hota hai. ATM screen transaction fee display karega before confirmation. Note: ATMs sirf Pakistani Rupees dispense karti hain foreign currency nahi. Agar ek ATM out of service hai alternative ATMs nearby available hain. Safety ke liye PIN confidential rakhein aur surroundings aware rahein.","ATM withdrawal | Auto-generated"
